#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5
1,2,3,4,0,2,0,0,1,10,,18869,172,13,1.33333,369,529,2,0,2,61737,46759,35,240.5,,,0,9,7,39028,253380
1,2,3,1,0,2,0,2,1,12807,,1221,300,254,1.33333,343,830,0,0,2,1221,,,124.5,650,,49166,792,78,305,11930
1,5,0,2.6,,0,,1,,,,9296,,5,0.166667,0,896,,0,5,11451,,,,,,15,30,136,200,33
1,1,4,9,1,3,1,0,3,86982,,12183,3683,1,2.5,945,557,1,0,1,41203,964,,,726,6639,0,1477,598493,281435,76368
1,2,3,4.5,1,13,2,10,1,19703,,4856,1815,9,1.33333,1056,977,1,3,2,10169,6051,8,,,2718.5,289717,40143,1627,8,88870
1,5,0,2.4,,2,,1,,,,20956,,49314,0.166667,0,2444,,2,5,22425,27343,,,,,33,482564,38914,56300,541208
1,5,0,1.2,,1,,0,,,,15513,,242,0.166667,0,1168,,0,5,24889,25892,,,,,0,18681,185306,83373,21881
1,4,1,3.5,0,1,0,1,1,217338,,14464,16,11,0.4,910,2630,0,2,4,31748,25704,16,,,,0,124,463566,102316,3003
1,2,3,2.5,1,1,0,1,1,191614,,5204,7114,28,1.33333,275,1221,1,0,2,12888,,41,,,10650,2,127,21,1096,112341
1,5,0,1.4,,0,,1,,,,4349,,62,0.166667,0,729,,1,5,4890,4986,,,,,1435,314,7157,293,7963
1,2,3,6,3,24,2,23,1,140551,,6956,793,550,1.33333,566,816,1,1,2,15838,5367,,,793.333,,101065,417839,17,11,3747
1,3,2,1,1,0,0,0,1,669,,1104,336,2992,0.75,312,660,2,1,2,1659,1659,1,,671,,207825,7,140881,236381,4284
1,4,1,2,12,1,0,1,9,874061,,20663,814,139396,0.4,267,490,4,0,4,21850,21290,,,814,,0,10064,317,14577,4377
1,5,0,2,,2,,1,,,,16523,,239,0.166667,0,1646,,3,5,29241,29241,,,,,0,33350,1309,2786,2941
1,4,1,2,0,-1,0,1,1,826,,2066,1,8,0.4,2274,1998,0,3,3,4857,,1,,,,7,826,0,66,23
1,3,2,7,3,5,0,6,2,26282,,10938,306,96,0.75,775,636,0,2,3,24160,,,305.5,,,72322,2807,13,146881,203570
1,3,2,5.33333,1,6,1,2,1,42,,18950,6316,3,0.75,328,462,1,2,3,53366,51585,,,,6316,18244,2040,8539,44106,378555
1,3,2,3.33333,0,1,0,0,1,4701,,8085,47,4,0.75,824,673,0,0,3,18175,33714,6,88,,,97258,111291,41649,158737,406890
1,1,4,1,-1,0,1,0,1,312137,,21,263,7,2.5,272,110,1,0,1,21,,25,,976,,184387,17481,50274,190028,30393
1,1,4,1,1,2,0,0,1,21056,,1828,1358,411,2.5,349,246,0,2,1,1828,1828,,156,481,3436,4514,36,1205,15993,-21760
1,2,3,2,7,3,9,0,3,418936,,19409,6720,4,1.33333,1269,789,0,0,2,25696,16136,,85,,10037,0,299302,93691,112462,45692
1,5,0,2.4,,2,,1,,,,19928,,88,0.166667,0,781,,3,5,40963,,,,,,14,20360,15635,6105,31634
1,1,4,1,1,8,1,0,1,1095,,4369,1005,7353,2.5,1120,588,1,0,1,4369,4369,13,110,847,3048,168615,14,1382,52,1270
1,0,5,,1,,0,,1,445504,,,1941,,6,189,0,0,,0,,,,125,620,2987,0,15,34,42,6
1,5,0,2.4,,1,,2,,,,8384,,43026,0.166667,0,867,,1,5,21022,6572,,,,,6,6507,20066,63518,18901
1,5,0,1.6,,1,,2,,,,9779,,9,0.166667,0,779,,2,5,15478,,,,,,0,3009,2670,35954,4534
1,5,0,3.6,,-1,,3,,,,47893,,2,0.166667,0,387,,2,5,137115,35933,,,,,7,158,1073,27,369
1,1,4,1,2,2,2,0,1,261524,,9803,4083,86,2.5,537,1180,0,0,1,9803,,,,764,7401,216001,375132,86850,677,161039
1,5,0,2.4,,2,,3,,,,6716,,38,0.166667,0,593,,0,4,14685,6818,,,,,52187,1426,11570,34198,1040753
1,2,3,11.5,3,2,4,2,2,15129,,12828,7888,12,1.33333,220,288,0,4,2,82416,161,,73,,15703,6930,17,50,51842,26610
1,5,0,1,,0,,1,,,,14359,,40,0.166667,0,165,,1,4,16091,,,,,,325597,9057,40326,119117,177505
1,2,3,1,0,1,0,0,1,16390,,14259,379,6,1.33333,347,411,1,0,2,14259,,13,277,847,,266,20,23,206119,741
1,2,3,2,8,2,10,1,2,371123,,3165,1661,85,1.33333,342,926,0,4,2,3683,2351,,388,,2297.5,62030,3960,5837,120,7435
1,5,0,1.6,,1,,1,,,,6555,,59,0.166667,0,376,,1,4,11946,1224,,,,,0,27308,80567,27,22908
1,1,4,2,10,3,4,0,5,47,,42663,528,9,2.5,597,568,1,0,1,63611,,,265,1054,,313,5654,10480,67255,261007
1,3,2,1.33333,0,0,0,0,1,6389,,1178,1,7010,0.75,5287,1886,0,1,3,2137,,1,,,,0,1219,4709,19,6848
1,0,5,,1,,0,,1,22,,,1100,,6,412,0,1,,0,,,2,120,1010,2185,22866,297,316,43,497487
1,5,0,1.6,,0,,0,,,,30797,,16076,0.166667,0,671,,1,5,56701,70867,,,,,4,9742,30064,23,10170
1,1,4,3,0,1,2,0,1,56,,36458,519,39,2.5,489,2106,2,10,1,98374,9064,66,88,961,,142,486,6629,4237,17022
1,1,4,2,1,2,2,0,1,797,,120541,2136,62,2.5,297,992,0,1,1,231365,,,,,2136,5,9,21578,2,855448
1,4,1,2.5,11,5,0,2,5,312681,,5638,107,98760,0.4,117,1377,0,2,4,11943,12769,,107,,,0,96238,4511,272256,38709
1,4,1,1.5,0,0,0,0,1,21,,92227,25,14918,0.4,427,3824,0,0,4,96370,114682,25,,,,1183,4,148323,314129,102211
1,0,5,,2,,1,,1,7,,,4072,,6,1263,0,0,,0,,,63,,704.5,9443.5,38,17,287,940,77
1,5,0,1.6,,0,,0,,,,41529,,15,0.166667,0,454,,0,5,51181,43385,,,,,0,1446,2535,2554,2146
1,4,1,1.5,2,1,0,0,2,185797,,8718,4428,15527,0.4,397,658,0,0,4,8846,,,,,4428,15,4502,47359,239,4046
1,4,1,2.75,0,3,0,3,1,1277,,121382,69,8,0.4,636,954,0,2,4,129326,118340,,69,,,2,90541,1277,110894,28917
1,1,4,5,19,97,10,0,4,193,,10513,26818,17,2.5,539,887,2,2,1,44230,44230,,,,26818,197896,2524,38,952,967
1,0,5,,1,,0,,1,368,,,1601,,6,785,0,1,,0,,,,147.667,1157,6406,20,22,165,24,5709
1,2,3,1.5,11,4,12,3,5,180933,,6489,1248,480,1.33333,646,542,2,1,2,10870,2416,,,935.5,1873,1,347,1462,3912,159899
1,5,0,1.6,,2,,0,,,,4999,,127,0.166667,0,1041,,0,5,16357,20247,,,,,16,221787,38,40439,178334
1,4,1,1.5,0,1,0,1,1,512511,,13620,499,17,0.4,552,983,0,2,4,13961,13961,,,499,,17533,21452,50301,180097,52
1,5,0,2.8,,1,,1,,,,12412,,14,0.166667,0,1316,,2,5,19053,12035,,,,,24,439,177,898,1830
1,2,3,2.5,4,2,3,2,2,325911,,3354,16484,5316,1.33333,400,546,0,4,2,9037,1470,,,,16483.7,0,616515,399258,249406,280743
1,2,3,3,1,2,0,0,1,124,,11809,1723,9,1.33333,392,3372,1,1,2,18470,9084,,302,1467,3400,891,59826,27760,939548,18393
1,2,3,2,1,2,0,2,1,279666,,4575,3516,34,1.33333,231,1054,0,2,2,8153,8153,,,570,4989.5,51,905870,100725,23,83455
1,4,1,1.5,0,1,0,1,1,12,,87842,2917,9559,0.4,117,386,2,0,4,90530,87022,,,,2917,13,6078,295024,27267,89976
1,5,0,1.4,,0,,0,,,,4258,,175,0.166667,0,279,,1,5,6810,817,,,,,364,1072,3381,17090,2891
1,3,2,1.66667,0,0,0,0,1,14889,,32633,3,9581,0.75,797,3094,0,2,3,32833,32320,3,,,,89921,305106,27324,1224,5
1,1,4,1,1,0,1,0,1,747,,1,180,187962,2.5,354,1229,1,0,1,1,,36,228,,,14562,1666,8634,16419,89637
1,1,4,5,2,1,1,0,1,18665,,1568,461,11,2.5,302,691,0,0,1,4823,1428,,180.333,1303,,0,315,4,6,4280
1,5,0,5,,0,,0,,,,5213,,28,0.166667,0,2276,,1,5,14843,3248,,,,,0,1072,1858,90,2081
1,3,2,2,0,3,0,3,1,8468,,46838,323,158763,0.75,234,1065,0,1,3,92380,103850,,322.5,,,0,28330,165806,448909,10619
1,4,1,2.5,0,8,0,10,1,5,,49647,3279,10,0.4,64,639,0,6,4,63696,,,,,3279,5,169,110691,1392,38998
1,4,1,1,0,1,0,1,1,10,,14093,55,655,0.4,183,2110,1,1,2,15461,25451,55,,,,27533,60060,55147,76667,29526
1,3,2,2.66667,-1,0,1,1,1,1247,,3796,9,27,0.75,524,1083,2,0,3,8189,1681,9,,,,13,336,1236,7266,1258
1,1,4,1,5,1,6,0,4,4424,,108,2078,337,2.5,1018,429,0,0,1,108,108,58,94,658,7502,53,29,1348,32,79
1,4,1,4,0,4,0,2,1,9126,,22193,77,408,0.4,198,866,0,1,4,56696,44426,,77,,,0,174508,188243,538472,9126
1,3,2,3.66667,1,3,0,2,1,226,,58963,74,4,0.75,110,2037,0,2,2,300796,300796,53,94,,,19,102,5631,421,908
1,2,3,1,1,2,1,0,1,410406,,9629,1753,256070,1.33333,215,618,1,0,2,9629,19137,35,,869,4354,3,743000,103627,1557,63015
1,5,0,2.2,,1,,1,,,,32327,,10,0.166667,0,1844,,1,5,76136,65268,,,,,10,1052,58828,243608,329563
1,5,0,2.2,,1,,1,,,,5126,,252,0.166667,0,360,,0,5,8007,,,,,,0,1014,18815,1558,2831
1,1,4,3,0,1,0,0,1,171468,,222,14,2529,2.5,530,841,0,4,1,650,,14,,,,28,9706,37835,655,2276
1,0,5,,2,,1,,2,5153,,,6192,,6,619,0,2,,0,,,56,,900,10001.3,241465,7690,32,11242,39506
1,1,4,2,2,3,2,0,2,189092,,15632,1405,47,2.5,396,2783,0,3,1,31110,,,153,,2657,0,35602,465,18980,364
1,3,2,1,1,0,0,0,2,129040,,1094,40,47,0.75,638,1964,1,0,2,1373,59,40,,,,16,42,3863,27724,94
1,5,0,1.4,,1,,1,,,,8724,,74,0.166667,0,1161,,3,5,11049,12231,,,,,0,419809,4223,28404,15729
1,3,2,1.33333,0,1,0,0,1,8636,,108664,13,3074,0.75,340,826,0,1,3,108720,162905,13,,,,0,6934,1417,18,8921
1,1,4,1,3,1,0,0,1,19,,56,509,69,2.5,546,2898,1,1,1,56,56,,222.5,795.5,,1758,2553,24,13,1627
1,1,4,1,8,6,8,0,2,292175,,91,2306,2,2.5,1127,472,0,1,1,91,,,91,522,4305,16,625156,82138,116505,2
1,0,5,,2,,1,,2,9,,,5298,,6,407,0,1,,0,,,6,,826,10180,1341,43,600,687,330600
1,4,1,1.75,0,1,0,1,1,4772,,4139,3971,174,0.4,1154,1037,1,1,3,5598,2145,,,,3971,0,1192,70790,4063,178
1,5,0,2.8,,2,,2,,,,54454,,208,0.166667,0,1534,,2,5,156315,105714,,,,,0,182718,32,1176,137048
1,0,5,,1,,2,,2,163,,,994,,6,1059,0,0,,0,,,54,401,797,2920,0,3262,528,9176,161
1,5,0,2,,2,,1,,,,22076,,250,0.166667,0,1684,,1,5,54238,9347,,,,,0,1657,385,249,495
1,0,5,,1,,0,,1,11765,,,219,,6,1916,0,1,,0,,,13,113.333,743,,15,130,149,10076,156
1,2,3,9,1,15,1,12,1,5398,,3786,1815,59,1.33333,308,306,0,2,2,26951,2015,,,1117.5,3211,123,93874,102474,53,29575
1,4,1,1.75,0,0,0,0,1,3203,,73272,10,807,0.4,111,1208,0,0,4,115360,81523,10,,,,9,3159,44,91,333839
1,4,1,3,2,1,0,2,2,100914,,44216,39,5,0.4,2247,143,0,1,4,47690,3331,39,,,,0,6833,836,20,100893
1,5,0,2,,1,,1,,,,13076,,49749,0.166667,0,735,,0,5,15286,34995,,,,,10,1400,109266,195115,99053
1,1,4,0,1,1,1,0,2,40,,,2313,,2.5,840,7538,1,16,0,,,3,,1199,4025,0,837,4618,942,699
1,3,2,1.33333,0,1,0,1,1,1457,,72,11,976,0.75,540,488,0,1,3,114,,11,,,,45,99,35,1385,6
1,1,4,2,3,0,3,0,1,15349,,10318,28469,250,2.5,815,327,1,0,1,20601,34,,,,28469,3,15665,14475,5817,10
1,4,1,3.5,0,3,0,1,1,316,,36848,72,52,0.4,368,1491,0,1,4,110860,62651,,72,,,7,26762,316,49166,143215
1,2,3,4,1,3,1,2,1,125,,14353,2887,16,1.33333,496,307,0,3,2,55817,6026,,253,,8156,20361,69253,37582,40310,175438
1,0,5,,0,,3,,1,64505,,,4979,,6,380,0,0,,0,,,16,234.5,,12205,0,10,13,13,15
1,4,1,2.25,0,1,0,0,1,5,,35560,16,17,0.4,179,291,0,1,4,74077,19875,16,,,,101929,505939,9760,10031,45
1,0,5,,1,,1,,1,3750,,,2407,,6,195,0,0,,0,,,26,217.5,,11548,7,79,263,69005,11
1,4,1,2,0,-1,0,1,1,8,,4250,551,14,0.4,464,505,0,1,4,7493,2701,,,551,,7,8746,20092,65811,26076
1,1,4,1,3,2,3,0,2,4242,,5058,1171,3664,2.5,451,114,0,0,1,5058,5058,,134,534,2008.5,8588,12507,14,201492,132
1,5,0,2.8,,1,,1,,,,2065,,29659,0.166667,0,1162,,0,5,5502,2445,,,,,205,38053,10649,45954,51993
1,3,2,1,1,1,0,0,1,2755,,13897,21,1877,0.75,418,1744,2,0,3,13897,21,21,,,,0,21,16440,5489,3675
1,5,0,2,,2,,1,,,,12685,,28706,0.166667,0,1201,,0,5,21879,14188,,,,,13,34,443,179649,49048
1,4,1,2.25,0,0,0,0,1,4090,,20522,2,75,0.4,788,1343,0,1,4,22141,,2,,,,0,4090,169638,30405,6108
1,5,0,1.4,,-1,,1,,,,2599,,90,0.166667,0,278,,2,4,4152,2362,,,,,7,131,6099,2176,432
1,0,5,,0,,2,,1,7,,,2039,,6,347,0,1,,0,,,8,403,1273,8109,1653,26,359,12,1146957
1,0,5,,2,,1,,1,176449,,,1220,,6,567,0,0,,0,,,16,113,844.5,4283,5695,290,149653,62120,291994
1,5,0,3,,6,,7,,,,9375,,62,0.166667,0,567,,1,5,16867,16867,,,,,5922,369035,155417,29081,119483
1,0,5,,2,,1,,1,140,,,1381,,6,287,0,1,,0,,,,311,948.667,3750,35,63368,1120,89437,10075
1,2,3,2,0,2,0,0,1,247231,,6484,364,14809,1.33333,153,524,0,0,2,8538,16647,34.5,,1024,,56,21731,332669,4,13042
1,4,1,2.75,-1,2,0,1,1,58,,15283,2570,5,0.4,203,843,1,1,4,27729,57040,,,,2570,1491,5428,65801,36120,103618
1,5,0,2.6,,10,,15,,,,42205,,34,0.166667,0,590,,3,5,132615,58360,,,,,0,21755,14318,82005,62178
1,1,4,2,4,3,2,0,2,65,,245,3239,11,2.5,334,207,3,2,1,364,,,,968,3995.33,0,6441,6,2,4
1,2,3,1.5,1,2,0,2,1,19,,24337,3647,119,1.33333,403,4464,1,1,2,47839,47839,50,,,5445,0,12961,303994,460896,39994
1,4,1,1.5,0,2,0,1,1,61,,11780,2752,9,0.4,164,302,1,3,4,13527,14798,,,,2752,4,126,8414,80587,91150
1,5,0,2.8,,0,,0,,,,4408,,29,0.166667,0,1010,,3,5,9961,,,,,,221641,40398,7570,252336,98844
1,0,5,,1,,1,,1,299131,,,5623,,6,426,0,1,,0,,,,,849.5,8805.33,7,28575,22361,86423,120364
1,5,0,1.6,,0,,1,,,,6327,,3269,0.166667,0,399,,1,5,10976,6646,,,,,1068,422,85,2063,859
1,0,5,,1,,2,,3,105,,,493,,6,636,0,0,,0,,,,232,885.5,,0,1421,2,12,4
1,2,3,1,1,1,1,1,2,611,,405,1889,665,1.33333,2000,1188,0,0,2,405,405,33,,,2817.5,27,17266,39,1275,1129021
1,3,2,2,1,1,0,1,1,179156,,76755,61,109,0.75,1425,1196,1,0,3,100476,,54,68,,,9,27292,21438,36424,65938
1,2,3,1,1,2,0,0,2,23,,14270,1740,18,1.33333,577,561,0,0,2,14270,14270,25.5,,,5169,493,410637,4119,1142,4417
1,5,0,3,,3,,2,,,,62460,,5,0.166667,0,627,,1,5,117681,23347,,,,,0,266,1189,20246,11497
1,5,0,2.4,,1,,1,,,,59868,,43025,0.166667,0,1670,,2,5,147118,73742,,,,,0,3030,26101,24587,38844
1,5,0,1.4,,0,,1,,,,25562,,43,0.166667,0,1588,,3,5,49361,2134,,,,,0,3115,15945,607,598
1,4,1,2,0,3,0,4,1,11812,,2491,1725,65189,0.4,723,1249,0,0,4,5573,2510,,,,1725,24517,18089,12318,103134,96637
1,5,0,2,,0,,0,,,,11013,,34,0.166667,0,901,,1,5,35851,5753,,,,,270,224392,24161,419240,359846
1,0,5,,1,,1,,1,38365,,,458,,6,290,0,0,,0,,,31.3333,359,,1835,445060,14,5731,12516,31
1,5,0,1.8,,4,,3,,,,10776,,1405,0.166667,0,1699,,1,5,11432,2135,,,,,13,2969,40023,139696,18292
1,2,3,2.5,0,0,0,0,1,358094,,3424,329,2142,1.33333,472,333,0,1,2,13352,16,3,91,893,,60538,5488,2835,213065,59405
1,5,0,2.4,,0,,0,,,,716,,44,0.166667,0,476,,2,3,1744,680,,,,,6,1227,368,1174,1542
1,3,2,4.66667,0,5,0,5,1,125,,21407,3474,6,0.75,749,1133,0,1,3,83748,36560,,,,3474,36,24634,17,139456,43330
1,5,0,2.4,,1,,0,,,,11357,,222,0.166667,0,1110,,1,5,14901,11618,,,,,6,7392,465110,59634,535004
1,0,5,,1,,0,,2,262,,,338,,6,327,0,1,,0,,,10,222.5,618,,541168,28130,2916,12484,14869
1,0,5,,2,,3,,2,130551,,,3220,,6,707,0,1,,0,,,16,,1178.5,13713,49,6361,23105,664,2163
1,4,1,1.25,0,1,0,1,1,2031,,14298,23,95,0.4,679,1368,0,1,3,17969,14959,23,,,,0,2031,202809,220535,155439
1,1,4,1,1,0,1,0,1,14684,,37162,1111,26,2.5,596,13041,1,2,1,37162,37162,57,248,1495,2643,11,5720,25,247,10
1,5,0,4.8,,1,,2,,,,11993,,3,0.166667,0,214,,3,5,23861,18629,,,,,0,39,57,80,65
1,1,4,3,2,2,2,0,3,43592,,3615,4646,8,2.5,769,432,1,0,1,7317,,,88,,6165.33,50,83951,84603,269,19619
1,3,2,2.33333,3,0,2,0,3,39063,,13119,1995,33,0.75,575,402,3,1,3,24083,,,162,,3827,9,62317,12479,318372,129
1,0,5,,3,,3,,1,2664,,,1772,,6,775,0,1,,0,,,50,268,1062,3739,10,220,697,21,684
1,5,0,1.8,,1,,1,,,,25606,,76,0.166667,0,1315,,4,5,29065,33195,,,,,21616,9984,5949,58724,412268
1,5,0,2.2,,2,,1,,,,12850,,36,0.166667,0,838,,2,5,28125,10496,,,,,7,15566,20,37766,107740
1,5,0,2,,0,,1,,,,8015,,52,0.166667,0,1927,,1,5,15327,,,,,,8,1111,1424,267,1193
1,4,1,3,0,3,0,2,1,16,,7731,111,8410,0.4,226,723,2,2,3,15021,13647,,111,,,2832,149749,41,1452098,59916
1,2,3,6,13,19,15,6,3,1312,,10661,1069,100,1.33333,3189,2088,2,2,2,55101,1069,,,1069,,0,1030,13286,939,37879
1,2,3,6.5,1,2,0,2,1,15365,,8550,10276,79,1.33333,897,986,1,3,2,22831,6766,,,658,19894,0,12897,7419,787,13759
1,0,5,,0,,0,,1,1419,,,2510,,6,325,0,0,,0,,,,116,788,4568.5,0,7900,197,9,43
1,5,0,2,,2,,4,,,,6478,,63,0.166667,0,2460,,1,5,8699,12015,,,,,0,254923,29021,124061,15735
1,4,1,1.5,0,0,0,0,1,89,,28905,8,16,0.4,524,1155,2,1,4,46846,81379,8,,,,8,16560,38579,48772,89
1,0,5,,1,,1,,1,4496,,,1570,,6,1061,0,2,,0,,,1,162,565,3560,0,20,850,1988,28178
1,1,4,11,3,14,1,0,2,83558,,64862,8349,1,2.5,1583,1269,0,6,1,465166,131114,,,1012,12018,41147,52651,38,273460,1003886
1,5,0,3,,1,,1,,,,34119,,3,0.166667,0,1331,,1,5,75633,86272,,,,,0,7318,5743,27750,20044
1,2,3,2.5,0,0,0,0,1,151993,,6776,146,36,1.33333,1457,930,0,0,2,16329,1,1,437,,,46088,1078,546625,17911,145634
1,5,0,1.8,,2,,1,,,,42859,,8,0.166667,0,728,,2,5,43471,69171,,,,,0,1829,67964,8597,160888
1,4,1,2,0,0,0,0,1,2789,,6893,9,22,0.4,381,625,0,0,4,19241,4384,9,,,,459,2789,36226,307737,2928
1,0,5,,1,,0,,2,222981,,,1682,,6,560,0,1,,0,,,59,422,515,3707,9,6,1083,48,1432
1,0,5,,6,,8,,4,2645,,,3192,,6,2096,0,2,,0,,,18,,1037,5855.5,5777,7178,11413,11433,684256
1,1,4,2,1,4,1,0,2,380874,,115693,21565,126,2.5,534,613,1,1,1,231365,,1,,,28753,141262,25334,5,69447,127922
1,2,3,6,2,5,3,3,3,428,,12909,804,17,1.33333,536,1215,1,0,2,37252,22374,,210.5,,1990,5716,160,17253,15280,22203
1,5,0,1.4,,2,,1,,,,2963,,273031,0.166667,0,853,,0,5,5132,2389,,,,,14,102263,57336,92242,3584
1,4,1,1.25,5,1,0,1,1,64,,1235,82,3338,0.4,1204,934,2,1,4,1290,1180,,82,,,181529,64,233518,6079,59935
1,5,0,1.6,,1,,1,,,,7837,,53785,0.166667,0,2075,,0,5,12977,14230,,,,,0,1198,11913,99807,31069
1,0,5,,0,,0,,1,56,,,735,,6,243,0,0,,0,,,,243.667,1473,,118,3,38,83,3611
1,2,3,2,1,3,0,0,1,326778,,3026,1889,31,1.33333,619,1054,0,0,2,6003,5318,48,,,5572,336641,8603,100967,391887,1274
1,2,3,3.5,0,2,0,0,1,96453,,2640,13889,26,1.33333,321,424,0,0,2,7815,,9.5,,,41648,7,1831,758,7,16144
1,2,3,1,2,1,2,0,1,161347,,166,99,126383,1.33333,4501,3844,3,0,2,166,,11,143.5,,,50,29,340827,8716,3093
1,1,4,1,1,0,1,0,3,330749,,1,507,58059,2.5,162,511,0,0,1,1,,,,506.5,,0,14,16785,43433,37575
1,5,0,1.2,,0,,0,,,,6558,,7,0.166667,0,896,,1,4,7431,4491,,,,,17,39,123,112,42
1,1,4,3,4,1,6,0,3,21418,,2419,3305,60,2.5,409,3051,1,0,1,6714,,48,,,4390.33,1422,15,13,133774,1115864
1,0,5,,3,,3,,2,461,,,1943,,6,408,0,1,,0,,,62,127.5,482,8917,712858,218460,42427,881,1322
1,0,5,,0,,1,,1,5712,,,59,,6,374,0,2,,0,,,21,116,,,48,988970,5,30,20
1,3,2,1,0,0,0,0,1,33664,,35223,392,132,0.75,619,3241,1,2,2,66231,66231,23,,760,,270850,100799,9952,61757,293622
1,5,0,4.4,,4,,2,,,,15018,,5,0.166667,0,775,,3,5,42825,12839,,,,,0,15811,11092,7245,6070
1,1,4,1,1,0,1,0,1,206613,,458,1482,46,2.5,548,714,0,0,1,458,458,,241.5,1355,4089,130782,211921,26,29,20171
1,4,1,1.5,3,1,0,2,1,136,,33942,217,883,0.4,268,1204,0,3,3,75750,23177,,217,,,16,4220,144137,161,2976
1,1,4,3,1,4,0,0,1,388864,,46893,1013,7,2.5,575,1757,0,1,1,130798,130798,6,151,1410,2485,375068,206025,59250,5341,5124
1,3,2,1.33333,0,1,0,1,1,124,,31799,752,1578,0.75,635,433,0,0,3,49451,,,380,1123,,37455,71831,63191,140086,111075
1,0,5,,4,,5,,2,553625,,,6583,,6,845,0,1,,0,,,35,,902.5,15537.5,8,7174,118143,223004,3594
1,3,2,1,1,0,0,0,1,746,,502,111,136529,0.75,503,498,2,0,3,502,375,,110.5,,,6,30130,185457,13,144389
1,0,5,,0,,0,,1,232362,,,54,,6,183,0,0,,0,,,29,91.5,,,11,4,3,3,1345
1,4,1,5.5,0,11,0,16,1,355,,33493,2026,8,0.4,320,389,3,0,4,44280,40451,,,,2026,55812,231,5691,2031,110201
1,0,5,,2,,1,,2,195,,,1484,,6,376,0,1,,0,,,63,161,1019,5160,91,287,111,1397,7972
1,3,2,1.66667,2,1,2,0,1,118650,,2205,2774,18209,0.75,337,764,0,1,3,3499,1714,,,523,5025,4,12787,595585,2931,488
1,0,5,,1,,1,,1,9569,,,863,,6,337,0,1,,0,,,,,862.6,,391628,8620,4335,25920,18
1,5,0,2,,0,,0,,,,13489,,132,0.166667,0,2435,,1,5,25904,20229,,,,,13,6045,11101,13178,1478
1,5,0,1.8,,0,,1,,,,8005,,39,0.166667,0,689,,1,5,10754,9458,,,,,0,16482,46072,14256,68881
1,4,1,3,0,2,0,3,1,74,,14929,44,54,0.4,325,811,4,1,4,61386,,44,,,,5,74,37645,4178,99274
1,1,4,1,2,0,2,0,2,424191,,12554,994,39,2.5,139,1391,0,0,1,12554,12554,23,91,1403,2459,0,33399,1257,27785,340039
1,5,0,3,,1,,1,,,,9124,,60,0.166667,0,297,,0,5,23368,9533,,,,,0,14076,31652,43171,119701
1,5,0,1.8,,2,,3,,,,2128,,4740,0.166667,0,1153,,1,4,4137,2028,,,,,0,1364,208,745,25234
1,1,4,2,1,1,0,0,1,44253,,1311,752,14283,2.5,333,421,0,0,1,2429,192,11,280,,2438,10840,14283,41414,80829,77
1,0,5,,1,,0,,3,3,,,1852,,6,185,0,0,,0,,,3,311.333,,8322,1161,14,118,23,42
1,5,0,3,,2,,2,,,,37857,,8,0.166667,0,657,,2,5,56479,66215,,,,,0,637,3279,834,2291
1,2,3,2,4,2,6,0,2,327,,114030,145,8,1.33333,618,1461,1,2,2,120439,120439,31,372,,,7575,4716,10691,134312,11395
1,5,0,1.6,,0,,1,,,,6707,,2216,0.166667,0,219,,2,5,10362,1617,,,,,1225,4504,4011,7813,8050
1,4,1,1.5,0,1,0,2,1,13,,1567,25451,71,0.4,1335,356,0,0,4,1583,1551,,,,25451,9,2422,23396,13,168769
1,5,0,1.2,,2,,1,,,,1240,,6151,0.166667,0,457,,1,5,1515,1515,,,,,3,2189,31926,187859,26468
1,5,0,1.6,,1,,1,,,,7430,,3330,0.166667,0,465,,1,5,12845,2088,,,,,23,88,17303,1351,23050
1,0,5,,1,,1,,2,39,,,1634,,6,340,0,1,,0,,,1,177,683.5,6623,11,5,30,1316,103
1,3,2,3.66667,2,4,1,2,2,121,,17440,3403,18,0.75,172,748,6,1,3,39491,12360,63,,,6742,10314,1670,1314,2,108940
1,2,3,1.5,2,2,1,2,2,14,,1914,470,117,1.33333,442,1072,1,0,2,3211,3211,39,307,1065,,0,8908,29,3265,213377
1,0,5,,2,,1,,2,108931,,,482,,6,1082,0,1,,0,,,51,408,,1851,426234,24127,17341,87758,23882
1,2,3,5.5,1,9,0,1,1,95190,,16428,6284,5,1.33333,310,1588,0,1,2,60341,98316,,113,,9370,51176,29,71010,315410,145540
1,1,4,2,2,1,1,0,2,194118,,298,7120,7206,2.5,318,743,0,0,1,595,,6,,1342,13566,0,12948,19908,204647,43324
1,2,3,1,2,4,1,2,1,277323,,5895,4226,189985,1.33333,581,452,1,0,2,5895,5895,,84,,6297.5,0,1480,17348,1688,379741
1,0,5,,3,,3,,3,24,,,7489,,6,491,0,2,,0,,,,329,868,17689,51,1220,60,128,306461
1,4,1,1.25,0,0,0,0,1,66,,9815,18,7312,0.4,584,2210,1,0,4,12931,37162,18,,,,0,12903,43586,70475,306170
1,1,4,1,1,0,1,0,1,382441,,131,4430,10971,2.5,1184,9029,0,1,1,131,131,,131,739,16109,0,44,10965,6,295339
