#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7
1,0,7,,2,,2,,2,3652,,,3669,,8,705,0,1,,0,,,,187,,4249.17,40,6,1329,309017,10,11599,561691
1,4,3,3.25,0,3,0,3,1,82,,33564,147,36102,0.8,396,683,1,1,4,95542,190317,6,217,,,0,311014,5,196858,27996,614503,31147
1,1,6,3,1,4,1,0,1,13997,,3003,972,164871,3.5,360,1805,2,2,1,8165,8165,11,438,,2679,21,37,91,443083,49915,21,1706
1,7,0,3.42857,,0,,1,,,,3185,,12,0.125,0,749,,2,7,8256,8115,,,,,389,47186,11613,7222,11386,31974,9769
1,1,6,3,1,0,1,0,2,608,,1003,3963,1635,3.5,542,504,0,0,1,2157,2157,,,1076,5406,99640,4060,214,26055,74448,1842,13325
1,7,0,2,,2,,2,,,,26042,,9,0.125,0,1002,,1,7,48085,24078,,,,,0,5804,144,78979,118761,139360,57866
1,4,3,1,0,2,0,1,1,501,,2115,741,395,0.8,259,616,1,1,4,2115,2805,47,,1088,,3,69022,7202,79,1434,136,47767
1,6,1,3.5,2,6,0,3,3,1146,,26075,2370,52,0.285714,63,1421,0,3,6,52980,52892,,,,2370,110668,830,89079,16574,105217,72427,89415
1,1,6,2,10,2,14,0,3,117792,,5367,5643,6,3.5,584,1182,2,1,1,5524,5209,42,,1182,8158.75,211585,69465,15475,1454,138591,256662,153301
1,6,1,1.66667,3,2,0,1,4,848664,,33693,899,181,0.285714,334,1358,4,1,6,50874,42701,,,899,,337369,109554,50284,1179,430602,120834,46571
1,5,2,2.4,0,0,0,0,1,2844,,9031,18,1138,0.5,760,895,0,0,5,15366,15799,18,,,,0,4044,25,135704,334192,84982,5663
1,6,1,1.33333,5,2,0,1,3,19,,24145,3,18,0.285714,949,1753,3,2,5,38088,12806,3,,,,31,167,801,204,276,4076,1982
1,3,4,2.33333,4,3,4,3,3,77111,,13469,5427,6,1.25,535,509,0,1,3,17323,11319,,,818,14646,9,1597,4625,46906,7308,41881,443681
1,5,2,1.6,0,1,0,1,1,7993,,44529,20,3302,0.5,1458,839,1,2,5,48378,49288,20,,,,319511,121060,5754,1613,10231,28436,192994
1,0,7,,2,,2,,2,724,,,4271,,8,380,0,1,,0,,,1,169.5,752,14026.5,2498,2906,17,14,21,941,10931
1,5,2,2.6,1,3,0,2,1,3795,,65789,80,57,0.5,576,541,0,1,5,162624,6499,,80,,,0,7323,3099,267,143608,356172,12850
1,2,5,8,2,6,2,4,1,11759,,34013,2008,6,2,578,523,1,0,2,132134,49493,6,253.5,1417,8109,18,17,8,107,601426,1221,321435
1,0,7,,1,,2,,1,366702,,,2202,,8,1898,0,0,,0,,,38,241.5,,3723.5,22,1079948,239,24,1543,1080,13
1,4,3,4.25,2,2,2,2,1,297620,,10131,4601,14,0.8,838,905,0,2,4,26669,997,,,1086,6358.5,3538,1155,60530,18750,47152,2928,43408
1,0,7,,1,,1,,1,231748,,,1077,,8,458,0,1,,0,,,18,140,,2449,8,7,41,74,36,1725,4440
1,1,6,5,2,4,2,0,2,965,,1830,6190,688,3.5,580,220,1,0,1,8139,131,,131,1213,8948.5,11,102567,1379,141053,1707,18,957
1,0,7,,9,,7,,3,191115,,,1091,,8,196,0,2,,0,,,21,146,834.667,4818,276775,14,24046,1881,8281,4728,104699
1,0,7,,1,,1,,1,82238,,,3747,,8,550,0,1,,0,,,8.33333,,940.5,12162,6,216080,50291,313,11639,1317,48989
1,1,6,3,1,1,1,0,1,127152,,33955,3095,5,3.5,361,1459,1,0,1,76680,76680,18,423,,4532.75,107,391,573,14,1141,1067,183147
1,1,6,2,1,1,1,0,1,21734,,854,1275,10,3.5,573,265,0,0,1,1654,,54,393,862,2738.5,0,950,35076,14409,1021,10088,17279
1,7,0,2.71429,,2,,2,,,,67503,,24,0.125,0,1577,,1,7,144572,75484,,,,,0,1624,16058,1127,5831,4159,11883
1,6,1,1.33333,-1,1,0,1,1,9,,32046,46,148417,0.285714,98,379,1,2,6,58639,2778,46,,,,16,1404,7,23019,7166,23231,28716
1,2,5,1.5,0,0,1,0,1,173935,,28019,4620,5,2,223,2364,0,4,2,30972,12657,19,,,7686.67,11646,1224,10265,6551,6090,33,262
1,1,6,5,8,4,10,0,4,47003,,5536,10975,9,3.5,246,216,1,0,1,12703,4643,21,411,696.5,63611,370,3689,626,4,5174,1153569,85352
1,2,5,4,0,1,0,1,1,2225,,18337,1612,6,2,926,991,2,0,2,51840,33232,5,,546,3480.5,16,1176,261,9,4260,59103,87462
1,7,0,1,,0,,1,,,,4725,,4628,0.125,0,1015,,5,5,6509,337,,,,,179722,285,1213,132741,10930,2306,2122
1,0,7,,1,,1,,1,24815,,,3794,,8,825,0,1,,0,,,42,132,570,6454,83,3489,7988,1363,14480,4357,37360
1,4,3,5,2,3,0,1,2,39450,,13214,2965,17,0.8,818,1001,0,2,4,59538,,,,,2964.67,1623,47444,35192,995,1813,69236,258646
1,0,7,,1,,1,,1,96,,,5188,,8,849,0,1,,0,,,65,393,1193.5,11157,0,90308,72346,211359,128,5942,21207
1,4,3,1.5,4,2,2,1,2,102061,,5780,3302,504,0.8,748,1227,1,0,4,5971,319,16,163,,9727,7528,223039,1141,7,31715,32,210311
1,1,6,3,1,9,1,0,1,16,,1004,591,3790,3.5,483,2748,1,1,1,1912,,30,361,1440,1653,0,17,6,26,3,56,1399
1,1,6,12,2,10,1,0,2,33880,,7286,9289,52,3.5,431,2188,0,2,1,37162,,,,1087.5,13389.2,2982,3,2773,8807,11824,100515,2
1,5,2,1.6,0,0,0,1,1,9211,,13168,15,117,0.5,719,768,1,0,5,17055,8984,15,,,,0,9956,2717,162,77576,14434,1271
1,6,1,1.66667,0,2,0,3,1,19,,4547,2332,35,0.285714,563,798,8,0,4,8049,7535,,,,2332,0,5926,61,59,8289,197374,5913
1,0,7,,2,,2,,1,61505,,,3753,,8,497,0,0,,0,,,,116,926.5,6074.75,2484,19,162,3870,642565,92322,328476
1,3,4,3,4,7,5,2,3,6129,,13473,491,48,1.25,1832,1472,1,2,3,38063,2147,50,300,807.5,,9,132351,74966,530,17472,19466,217353
1,2,5,5,0,3,0,3,1,29,,18949,769,16,2,208,618,1,6,2,72870,38364,,186.333,577,2709,40120,177,410602,1431,2768,86864,343878
1,7,0,2.42857,,2,,2,,,,35462,,14205,0.125,0,896,,1,7,67147,76191,,,,,6,315333,485,157,504,368,1815
1,0,7,,1,,1,,1,5817,,,2655,,8,610,0,1,,0,,,28,253,756,4387.5,100049,116,62,25,22,1202,22265
1,4,3,3.5,0,2,0,1,1,56151,,28147,9443,3,0.8,180,604,0,0,4,78297,24271,,80,,14124.5,251,2,3,10096,36005,105272,244559
1,0,7,,1,,1,,1,225,,,449,,8,753,0,0,,0,,,,165.75,1015.5,,1173,3048,6426,781,190,9888,234
1,7,0,0.857143,,2,,2,,,,3959,,882,0.125,0,592,,1,5,4140,,,,,,0,61555,2857,15934,11417,70581,8964
1,3,4,1.66667,4,2,3,3,3,7,,16582,3977,57,1.25,425,1079,1,0,3,21062,14568,16,,698,11217,59080,1974,2568,40260,37499,105026,8417
1,1,6,8,0,2,1,0,1,10,,14052,2568,3,3.5,273,388,0,0,1,69365,2900,6,128,1296,8842,3522,33086,67559,77420,35343,38611,547023
1,4,3,2,0,2,0,0,1,40483,,3215,43,3235,0.8,1537,2580,0,3,4,5093,1360,43,,,,88,5997,41593,24750,290679,90701,2
1,5,2,2.4,0,0,0,1,1,1667,,13460,48,1175,0.5,1329,1253,0,2,5,48146,19087,48,,,,0,387,147,997,549,107,49849
1,7,0,1.42857,,2,,3,,,,19554,,667,0.125,0,582,,2,6,24482,63447,,,,,5,25598,4304,2950,41973,25784,23302
1,2,5,3,4,4,6,2,2,9,,9266,19778,7,2,320,266,0,0,2,19094,33663,,162,,29586.5,8,2,6,7,30,15745,258
1,3,4,1,1,0,1,0,3,48913,,27332,707,88433,1.25,308,854,1,0,3,27332,40938,5,,940.667,,345391,62368,4542,1242,2890,980,16022
1,6,1,0.833333,0,0,0,0,1,2314,,1560,169,3490,0.285714,279,605,0,0,5,1560,,,169,,,43721,130540,308,21310,3181,20142,57833
1,5,2,2.6,1,2,1,1,2,30251,,15129,37,1616,0.5,2103,1298,0,1,5,35051,14399,1,72,,,7,43132,22,17262,83571,39022,78956
1,2,5,6.5,1,6,1,6,1,11,,12563,255,11,2,691,343,1,1,2,52741,11112,48,140.5,692,,67216,1841,14,140879,12,22,16
1,0,7,,2,,2,,2,237123,,,1200,,8,888,0,0,,0,,,,69,883.75,2398.5,18,197631,29,42814,59166,202812,362750
1,0,7,,5,,7,,2,123644,,,711,,8,1073,0,1,,0,,,6,230.667,765.5,2746,18373,64754,1355,133862,244652,1624,7178
1,7,0,2.57143,,1,,1,,,,19061,,5,0.125,0,440,,2,7,54600,14479,,,,,0,906,10004,8804,5850,7211,1244
1,2,5,2.5,10,2,11,2,4,85487,,15364,6204,9,2,2491,825,0,0,2,24395,6508,,,1227,13669.5,60,29,178648,4943,6967,496367,105040
1,0,7,,1,,1,,1,14116,,,232,,8,523,0,1,,0,,,16.6667,160.667,1094,,1185,67,7319,113606,180508,9625,28190
1,1,6,2,1,0,2,0,1,26734,,25368,1629,12,3.5,384,2051,1,3,1,48833,,37.5,137,1295,4132.5,0,17,505,386,101707,85,18979
1,3,4,2,9,1,16,1,4,93744,,24266,875,320,1.25,766,384,1,1,3,36754,52104,12,334,,3141,4,37,39065,70411,11350,478143,3474
1,1,6,4,3,10,4,0,2,189588,,5181,5118,357,3.5,809,750,1,0,1,14075,,,,1405.5,7593,890,33617,11270,18545,67999,803305,127907
1,4,3,3.75,0,3,0,4,1,895,,12729,6644,819,0.8,309,780,0,2,4,26108,24953,,82,,9925,14457,237871,67314,1365,21729,49180,348633
1,6,1,0.833333,1,1,0,1,1,10,,11971,967,35386,0.285714,377,1014,0,1,5,11971,3865,,,967,,15,221685,35868,49,406134,121060,13145
1,7,0,2,,-1,,3,,,,8067,,23541,0.125,0,1177,,1,7,19456,,,,,,0,28632,1823,9950,4763,56,248831
1,2,5,1.5,1,2,1,2,2,41029,,59168,1595,835,2,535,236,1,1,2,116402,1933,6,,948,3830,44252,66726,6,124834,57773,51811,113562
1,1,6,1,1,3,1,0,2,20,,18359,344,6,3.5,997,245,2,0,1,18359,18359,39,131,861,,129716,2361,29,25322,133,1021,4748
1,7,0,2.14286,,0,,1,,,,7910,,25,0.125,0,1547,,2,7,23659,34247,,,,,0,21427,30060,1386,15916,1477,70469
1,3,4,1.66667,6,4,5,4,3,8,,5680,10851,36796,1.25,271,1111,1,0,3,7297,9810,,,448,14318.3,12891,214,8,48805,36305,12626,12
1,0,7,,1,,2,,2,574679,,,2986,,8,2256,0,0,,0,,,,234,823,4903.25,41,302404,40337,28,4366,12465,491395
1,3,4,4.33333,1,4,2,4,2,35241,,6849,1126,4,1.25,370,526,1,1,3,23496,14236,,,783.333,2155,13308,66,5210,5260,58,94784,1553
1,1,6,1,1,0,1,0,1,15,,99005,1370,61,3.5,289,738,2,0,1,99005,,,202,888.667,5152,3653,69,20387,10184,4006,10507,167943
1,3,4,4.33333,1,2,1,1,2,13902,,19494,463,6,1.25,960,840,0,0,3,66026,15840,,241,684.5,,1031,34,1540,131,1,94,543777
1,7,0,2.71429,,2,,1,,,,75462,,39785,0.125,0,562,,0,6,184058,105129,,,,,67,18336,13330,15568,24473,506137,14398
1,6,1,1.66667,0,0,0,0,1,14279,,3016,19,3509,0.285714,374,533,0,1,6,7281,8646,19,,,,0,50591,37778,25718,24307,14279,154667
1,2,5,2,1,2,1,1,1,755,,3595,17272,4918,2,516,307,1,0,2,4875,2315,,,1500,22529.7,0,12,3717,22773,11,2,2422
1,0,7,,4,,5,,2,21184,,,1070,,8,627,0,1,,0,,,,239.667,1120,3461,110149,22,5,7,12,19,16
1,0,7,,1,,2,,1,114440,,,1464,,8,717,0,1,,0,,,37,108,917,8196,36889,33,868,1889,67145,335607,158
1,7,0,2.42857,,1,,2,,,,28651,,9,0.125,0,3493,,3,7,50272,35217,,,,,0,15199,1893,1604,58,287,712
1,0,7,,1,,1,,1,10,,,5587,,8,353,0,1,,0,,,,238,506,7672.6,50859,301001,4166,696472,9,106653,66568
1,1,6,2,2,1,2,0,2,225827,,1413,5199,21,3.5,653,347,0,0,1,2165,,,115.5,,7740.25,15,57596,6,9,40639,58917,272316
1,6,1,2,1,0,0,0,2,9712,,8679,34,32,0.285714,493,1045,1,0,6,16923,19776,34,,,,15,6608,1859,9612,3208,8448,1264
1,7,0,2.28571,,1,,1,,,,28946,,20,0.125,0,677,,0,7,46743,38816,,,,,0,119717,462030,45735,268952,463055,27340
1,2,5,2.5,1,1,0,0,1,5958,,49190,4838,4,2,732,627,0,2,2,98482,5689,3.5,,717,11733.5,1424,3,38942,148052,2621,151755,529206
1,1,6,2,1,2,2,0,2,255073,,814,2504,39170,3.5,697,1894,1,0,1,1166,,36.6667,,803,13305,217816,65,605,5,6,586,363090
1,1,6,1,1,1,1,0,2,10,,1967,1268,141,3.5,311,503,2,1,1,1967,1967,15.5,293.5,681,6307,2613,1582,184,5733,14165,54,5883
1,4,3,2.5,5,5,2,1,3,1553,,3234,5096,73422,0.8,381,500,0,1,4,4489,8776,,205,,7542,0,12,162793,34532,135066,22059,17945
1,7,0,2.42857,,1,,2,,,,10811,,12,0.125,0,286,,0,7,20244,7479,,,,,54662,1046,1543,146,10452,58555,61737
1,5,2,3.6,1,1,0,0,2,1598,,15598,47,468,0.5,343,805,0,1,5,42739,19361,47,,,,84940,12054,2889,1278,919,79,14870
1,0,7,,2,,3,,2,17744,,,5490,,8,308,0,1,,0,,,,116,572,8920,1,158523,84731,2,219,252076,222890
1,3,4,2.33333,1,-5,1,6,1,15258,,30978,3833,215,1.25,402,414,0,1,3,67758,65577,,,511,5494.5,0,6,158166,139504,22843,31919,80887
1,3,4,1,1,2,2,1,2,316417,,5071,573,61192,1.25,868,882,0,0,3,5071,,,275,870.5,,1,115621,5616,235383,52912,216863,81062
1,5,2,2.2,0,1,0,0,1,810,,7135,26,8,0.5,1087,1727,0,1,5,10408,12764,26,,,,12,282,12238,24465,1611,50558,114876
1,0,7,,5,,8,,2,9,,,3381,,8,291,0,0,,0,,,,108,1097.25,9583.5,1339,5,7,9,26,1030,4439
1,1,6,1,1,0,1,0,2,282869,,23447,702,24,3.5,255,93,1,0,1,23447,23447,,210.5,708,1671,1455,7025,283,10,4,7064,5
1,3,4,1.66667,1,3,2,3,1,33982,,4623,64,18495,1.25,1244,3467,0,4,3,9191,81,14,81,,,0,19041,76460,21243,3123,15532,1781
1,6,1,1.5,3,2,0,1,3,114,,2279,85,185026,0.285714,962,482,4,0,6,3089,2167,,85,,,0,36531,990,161599,114,572689,603584
1,3,4,1.33333,0,0,1,0,1,296,,26233,2821,224774,1.25,181,542,0,2,3,29237,10959,,160,,3707.67,15580,2,218757,30334,23,3,3
1,5,2,1.4,0,1,0,2,1,30,,51452,37,18,0.5,198,421,2,2,5,53682,11201,37,,,,0,137403,11,1465,5279,49,551958
1,7,0,1.42857,,0,,0,,,,7862,,56240,0.125,0,1043,,2,6,12633,4202,,,,,0,10271,6849,250,11525,2940,7024
1,1,6,1,2,3,2,0,2,1723,,18561,809,840,3.5,351,449,0,0,1,18561,18561,26,331,665.333,2500,45,1464,2316,338,5589,1794,28354
1,6,1,1.83333,0,3,0,2,1,38,,23547,85,1221,0.285714,364,1526,0,1,6,36462,25537,,85,,,33,258968,1439,1348,38,58686,450791
1,7,0,2.28571,,0,,1,,,,30422,,7,0.125,0,2160,,2,7,51999,,,,,,21,126,66,42,92,143,98
1,1,6,3,2,5,2,0,2,115800,,13574,16177,47,3.5,347,733,0,0,1,20349,20349,,,1014.5,23757.8,0,127179,2094,2830,39284,8225,130999
1,0,7,,2,,2,,2,356,,,1091,,8,280,0,1,,0,,,58,345,1141,2305,0,2644,10597,6944,2679,210589,524160
1,3,4,2,0,0,0,0,1,698,,1449,2283,77,1.25,963,792,2,1,3,2738,2031,9,,526,8586,10376,141,7785,2794,66432,1770,139523
1,7,0,1.57143,,1,,1,,,,9873,,28,0.125,0,903,,0,7,11462,11028,,,,,67,48607,15849,9049,14053,62124,103
1,2,5,3.5,2,4,2,2,2,122287,,7145,2913,26,2,1917,1094,0,3,2,20208,3812,,,1086.5,4130.33,45925,4752,5653,143,49626,431365,274228
1,4,3,2.75,1,1,1,1,1,15,,7539,488,10,0.8,390,834,0,1,4,21474,8625,,298,869,,32903,4935,41152,294467,31994,269162,4
1,7,0,1.28571,,1,,1,,,,11691,,197,0.125,0,1243,,0,7,13484,10459,,,,,0,1441,16990,1038,56794,13990,18894
1,0,7,,0,,0,,1,199,,,250,,8,400,0,1,,0,,,13.6,,839.5,,8600,1415,1547,4167,1125,21741,251
1,3,4,2,3,0,3,0,3,4762,,1151,511,680,1.25,586,883,0,0,3,1781,1255,,91,651,,28331,10,12,10,362,148536,192451
1,4,3,2,2,1,2,0,2,137,,21884,3903,204,0.8,603,1505,0,2,4,47177,49501,,,619,10472,0,81321,8863,159598,54,187431,19
1,4,3,2.5,1,3,0,2,1,10932,,36305,2176,69,0.8,1693,741,1,1,4,79129,51184,1,,724,5803,0,7340,14,15,53127,210919,168468
1,7,0,3.28571,,1,,1,,,,12079,,5,0.125,0,350,,1,7,18783,11208,,,,,0,3194,3847,17650,2486,571,19367
1,1,6,4,3,2,3,0,3,10314,,12043,8479,17,3.5,579,1169,0,1,1,23083,121,,230,1271,38351,14,20,11685,13081,99057,244675,7
1,6,1,1.33333,0,2,0,2,1,4128,,10875,3555,3654,0.285714,207,446,2,0,5,12548,8633,,,,3555,168,12703,98373,115235,8934,192095,257219
1,3,4,0.333333,0,0,0,0,1,16835,,88,1800,1090,1.25,825,2623,1,1,1,88,88,,149,1140,5763,16,25645,21,7,1061,17489,2598
1,7,0,2.71429,,0,,1,,,,10980,,6,0.125,0,319,,2,7,20224,13286,,,,,0,72,8041,2462,3260,11550,31648
1,0,7,,2,,1,,2,17,,,11383,,8,204,0,1,,0,,,59,,1055,22043.7,12,13708,6801,75,11587,31407,173781
1,1,6,2,2,0,3,0,1,77,,8215,1159,8,3.5,245,396,2,0,1,16245,16245,,152,,2669,197,9834,1332,8631,3202,191523,7217
1,0,7,,2,,3,,2,663,,,809,,8,561,0,2,,0,,,,243,1035,,96277,144280,1316,19,6,166810,358981
1,6,1,1.66667,1,1,0,1,1,4,,60573,4,52,0.285714,215,807,6,6,5,101395,57052,4,,,,36,48,2174,899,25736,312,18943
1,0,7,,2,,3,,2,12,,,8821,,8,239,0,0,,0,,,,,775.75,41002,35945,8399,372,332232,14493,2499,164274
1,6,1,3.16667,0,3,0,2,1,261332,,26311,807,35,0.285714,310,494,0,2,6,67619,16156,,,807,,0,915,114062,84930,35913,300710,301125
1,3,4,1.33333,1,0,1,0,2,83944,,12131,65,283,1.25,767,996,2,0,3,13960,10301,54,75,,,16,18385,3329,1501,70456,819,2170
1,5,2,1.8,0,1,0,1,1,2131,,7823,52,62826,0.5,300,940,1,0,5,17958,5526,30,74,,,0,27348,1401,282,1318,4254,1387
1,4,3,6.5,2,6,2,6,2,117751,,23227,4284,1154,0.8,359,283,0,0,4,61391,7621,,,,4284.33,102819,12,713,2,113883,7,8
1,1,6,1,0,1,0,0,1,112,,103091,1191,321,3.5,325,445,1,0,1,103091,103091,9.5,233.5,,5468,1468,1910,4265,149889,306200,10093,70717
1,4,3,1.75,1,0,0,2,1,31,,19132,307,18,0.8,1043,532,0,1,4,28758,12662,36,,848,,0,56,198,4010,57959,33,126618
1,0,7,,1,,1,,2,331757,,,2046,,8,659,0,0,,0,,,,124,1295.67,10062,4,34620,25984,4148,34471,17064,5958
1,0,7,,3,,2,,1,160,,,641,,8,689,0,3,,0,,,53,102.5,1056.75,,0,907927,25,33,45,679,1563
1,4,3,1,0,1,0,1,1,334502,,288,1775,971,0.8,1332,1819,0,1,3,310,,11,339,,4974,23,4433,9,218526,653865,2872,75941
1,6,1,5.16667,0,5,0,2,1,55558,,18222,206,46024,0.285714,261,421,0,3,6,59382,14424,,206,,,0,22,41,3991,6186,2555,36414
1,6,1,1.66667,0,1,0,1,1,649707,,30773,2319,22858,0.285714,367,795,0,2,6,30810,45788,,,,2319,19,9209,2496,33608,51311,65979,1718
1,4,3,5.5,1,1,1,3,2,80,,15607,51,5,0.8,512,1404,6,1,4,53752,61480,51,,,,8,1693,19,193,631,611,8
1,2,5,1,1,2,2,0,1,26,,13504,3468,70,2,385,1143,0,0,2,13504,13504,24,254,,8520,16,584,9181,5,169949,666859,28978
1,3,4,1.33333,2,1,2,1,2,2686,,19674,2105,6,1.25,276,1768,0,1,3,20927,20850,65,86,,8184,7,5,369469,1350,53372,1505,10239
1,7,0,2.28571,,0,,0,,,,13608,,11,0.125,0,264,,1,7,27616,21686,,,,,0,1421,1037,8968,1741,1485,1277
1,2,5,8.5,2,15,2,14,2,17591,,20085,31233,273,2,1119,1617,0,2,2,62531,5583,,164,,41589,1510,14336,45784,190443,132463,2729,46
1,7,0,3.28571,,1,,2,,,,16172,,5,0.125,0,836,,2,7,50892,44398,,,,,0,41,208,1417,49,5492,8598
1,7,0,1.28571,,1,,1,,,,35893,,93327,0.125,0,209,,1,7,43192,52428,,,,,0,1849,53271,177151,21397,133703,47759
1,6,1,2,0,1,0,2,1,16,,11651,11,25,0.285714,744,1579,2,3,6,19478,24937,11,,,,17,19174,69359,7139,70,16,1264
1,5,2,3.2,1,4,1,5,1,15252,,36204,234,233,0.5,1540,2018,0,0,5,102811,120464,,234,,,39248,222879,236317,27438,364,876492,30139
1,5,2,1.6,0,0,0,0,1,12953,,6727,10,6189,0.5,197,2053,0,1,5,9139,11373,10,,,,41,6808,86466,114972,165985,19097,31
1,6,1,2.33333,0,2,0,1,1,2875,,2711,77,815,0.285714,184,967,1,0,6,7781,2244,,77,,,11,7168,5750,221485,57411,165514,2875
1,5,2,1.8,0,0,0,0,1,44,,4443,39,213,0.5,260,1753,0,3,5,5052,1679,1,77,,,3083,31468,55931,66569,26,5525,78595
1,2,5,5,2,8,2,4,2,1312,,4176,1829,12,2,294,614,0,0,2,15785,12497,,347,1273,5349,12,1164,37,11858,3216,50,256995
1,1,6,4,2,1,3,0,2,67,,6174,1311,9,3.5,967,2026,1,4,1,20863,20863,41,68,1096,4254,4810,234795,22,15,55,133373,95
1,3,4,2,1,3,0,2,1,10,,5412,639,78684,1.25,278,456,0,0,3,8119,,3,,850.333,,0,1364,196,99,1036,7,36831
1,7,0,1.85714,,0,,2,,,,33825,,42,0.125,0,443,,1,7,38873,5727,,,,,7,20180,122,151544,4003,16270,11413
1,4,3,4.25,1,3,0,2,1,3,,8341,2039,21,0.8,127,722,1,1,4,22676,15275,13,99,,6004,0,1788,20,233290,520943,3,122686
1,0,7,,2,,1,,2,557,,,591,,8,1144,0,1,,0,,,16,216,781.4,,22,4765,48074,575,11846,9779,15892
1,3,4,6.33333,1,14,1,19,1,10,,3770,1134,7,1.25,318,436,0,2,3,16908,6877,,226,688,3394,0,54,87,19942,655983,6,120534
1,7,0,2,,0,,1,,,,29900,,38,0.125,0,2255,,0,7,51464,686,,,,,0,168,245,909,3207,1170,119432
1,4,3,4.25,6,6,4,2,4,78735,,21212,2898,14,0.8,571,1102,1,2,4,77878,5811,,,,2897.67,19,2525,56,30950,49709,199150,42991
1,3,4,1.33333,0,1,0,0,1,30315,,454,663,174925,1.25,398,940,1,1,3,505,21,,166.5,536,1784,0,410473,5037,327798,8415,112270,178559
1,6,1,1.5,0,1,0,1,1,5631,,11599,42,2105,0.285714,133,411,0,1,6,12832,8065,42,,,,5,44569,5536,50553,342605,44898,5631
1,0,7,,0,,1,,1,35333,,,1572,,8,436,0,1,,0,,,25.3333,,563,4901.5,5889,1444,62,3470,722,1053,3288
1,2,5,4,-1,1,2,0,1,49,,15190,6166,6,2,802,1293,1,1,2,42494,,,406,911.5,14300,28,586,6360,62,22633,92036,13151
1,6,1,1,2,2,0,2,1,4594,,8141,83,1979,0.285714,148,937,0,1,5,8286,802,,83,,,0,47552,60308,440614,15555,4594,239624
1,6,1,1.16667,0,1,0,1,1,1,,17044,271,300,0.285714,86,1948,1,2,5,29809,2079,,271,,,1243,53175,177343,306414,29299,138048,10370
1,7,0,1.42857,,1,,1,,,,13703,,605,0.125,0,995,,1,7,17473,14938,,,,,0,35907,4458,23492,3976,6999,2158
1,3,4,4.66667,4,26,6,15,2,783,,4763,466,92,1.25,1672,1460,1,0,3,10166,8951,,202.5,729.5,,606103,2528,7,170045,31630,1564,54762
1,0,7,,1,,1,,1,49597,,,2827,,8,534,0,1,,0,,,21,103,993.667,8341,5,118033,70529,21314,317,10065,133984
1,0,7,,0,,0,,1,38487,,,3793,,8,683,0,0,,0,,,26,140,917.5,12206.5,0,47,5,5,6,4,7
1,7,0,1.57143,,0,,1,,,,9208,,4922,0.125,0,2390,,2,7,13966,,,,,,27436,1636,1309,162,1058,1376,351
1,4,3,1,0,2,0,2,1,8211,,77577,1064,1737,0.8,390,748,0,0,3,77637,116255,42,,940,2211,8796,6936,207897,7,5514,51716,8652
1,1,6,4,1,5,1,0,1,9,,89575,986,3,3.5,540,1474,1,2,1,218276,,1,199,969,4347,34,8,17,11,16,3,243086
1,6,1,2.16667,0,2,0,2,1,2,,33551,21,46511,0.285714,91,629,0,1,6,72166,78900,21,,,,0,4267,7237,10233,25984,11650,110681
1,2,5,1.5,1,1,1,1,1,34680,,374,357,69708,2,279,868,1,0,2,394,705,63.5,83,788.5,,13,2574,89510,9,1135,7334,10299
1,4,3,3.5,3,3,2,2,2,40140,,11254,31581,8663,0.8,606,348,0,1,4,32571,25173,,301,,47221.5,2734,2181,2,16695,24473,9,19
1,0,7,,2,,3,,1,153677,,,6246,,8,412,0,0,,0,,,36,195,547,12232.3,0,69966,4,90410,687837,4703,74961
1,4,3,3.75,1,6,1,7,1,160726,,4335,6748,53687,0.8,813,1584,0,1,4,10130,9144,,115,,10064.5,274,9936,11363,141410,764907,71506,63558
1,7,0,2.57143,,2,,3,,,,13611,,12,0.125,0,651,,2,6,33291,16176,,,,,0,4782,7218,17273,1561,1369,2987
1,2,5,11,3,10,5,10,1,35243,,31096,2140,13,2,361,300,0,1,2,37920,6868,,318,1549,2944.67,69,4,50158,2,29,18,705962
1,0,7,,1,,3,,1,220655,,,2993,,8,181,0,1,,0,,,,215,644,8119.5,0,269415,3,24998,21310,243,13125
1,1,6,1,3,5,2,0,1,688437,,19911,2017,13,3.5,586,1076,1,0,1,19911,,46,190,946,3640,0,21236,12675,394257,26150,81843,344
1,7,0,1.71429,,1,,1,,,,18999,,53,0.125,0,246,,0,7,23191,11942,,,,,3,11462,7148,34,5931,36643,41817
1,0,7,,1,,1,,1,41099,,,1513,,8,436,0,0,,0,,,7,289,639.5,4504,68274,246344,751027,10,197,181618,333494
1,2,5,2.5,2,6,1,1,2,3630,,24495,25799,15,2,651,1305,1,0,2,64249,64249,,,1388,33936,13,1099,371,48469,36032,11532,141159
1,6,1,2,0,3,0,3,1,170,,3017,84,824,0.285714,536,1006,1,1,6,3226,2856,,84,,,1197,1903,7157,9700,54,31615,170
1,7,0,1,,1,,1,,,,2254,,66458,0.125,0,1080,,1,6,2795,5174,,,,,0,15691,11597,7092,8569,11605,384
