#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,gap17,gap18
1,12,6,2.16667,2,2,2,2,1,39560,,26755,574,2727,0.538462,612,701,1,1,12,61717,38167,66,215.75,,2515,0,92382,176157,128372,28771,14801,55680,31827,3465,6666,17073,26778,8069,89493,2343,7274,92587,35903
1,4,14,10.25,6,24,6,19,3,30133,,5345,8210,30,3,548,284,0,1,4,20821,15894,,378,947.75,13477.9,26,313,1,5,267,22,9,844,1385,2952,4558,1109,2,31917,4405,172527,537479,222
1,12,6,1.58333,1,1,1,1,1,5189,,49618,1672,70319,0.538462,303,1786,1,1,11,58889,53368,,307,815,3895,201,113420,98348,211614,12816,80728,228782,11489,55083,6768,89405,59013,61998,8808,1108,10503,130906,18853
1,10,8,2.6,2,3,4,2,2,28,,11380,1324,14258,0.818182,356,532,1,1,10,26115,23112,,257,,4525,84198,96140,203672,10860,158161,326843,17229,21610,1763,8448,26096,108567,52768,11735,33109,77816,60249,4410
1,15,3,1.46667,0,1,0,2,1,6494,,76981,199,724,0.25,423,1014,0,2,14,86441,99750,,198.667,,,0,147573,271250,65895,77879,101828,1570,122238,8794,36064,75,57848,106318,8373,139699,2892,7302,153956
1,2,16,5,2,6,3,6,2,26046,,25434,3999,20,5.66667,211,375,0,0,2,118990,117186,,253.6,823,15533.3,2742,95,7,14289,9880,1386,10457,14042,7413,30060,1859,218382,40350,160103,0,234666,92714,68603
1,4,14,1.75,6,7,10,4,1,15200,,31561,16373,89,3,623,607,1,0,4,51675,11859,15,198,1134,32225.6,325084,3752,564,161,479,1216,2663,81,53,18,200,1347,3155,2878,102733,80531,13024,7147
1,9,9,2.77778,1,2,2,3,1,2259,,20412,4728,47,1,374,830,1,1,8,38152,29864,,268.667,1084.5,11617,21667,39016,101036,38636,2949,1413,148252,203003,58,119782,264613,47777,12899,2,9,6,25841,42951
1,6,12,3.83333,2,15,3,26,2,1279,,15432,12095,209,1.85714,485,826,3,1,6,23095,20642,16,,935,14677.4,1045,8,247,1769,1486,2562,49,8400,2089,3578,239,35584,46419,193069,1199,422213,276049,209120
1,5,13,5,0,15,1,27,1,22961,,21855,1454,8,2.33333,440,733,1,1,5,134895,8943,25,186.667,928.5,2997,26797,268,62045,11130,12790,66465,134203,110606,309435,38985,73,7,36,1315,2802,29,282,5
1,5,13,3.4,1,3,1,3,1,69765,,5395,16997,223835,2.33333,1213,1073,1,1,5,16701,5152,,250.667,801,60735,1728,984,7370,78014,126593,50359,362,25601,4465,5462,50,8684,10,83563,1326,69157,98156,247145
1,4,14,2.25,1,1,2,0,1,33627,,5241,2056,9961,3,559,1332,0,1,4,10162,7338,33.5,254.25,671.333,24662,297,1639,38,2889,386965,12,148453,62044,101915,8711,75,20,62,1432,189190,39457,23475,11825
1,2,16,2.5,1,6,3,4,2,24145,,16479,8503,36,5.66667,379,381,0,2,2,32478,32478,,302.667,1044,17345.6,12850,282,7276,549,13,13,6339,520,26,26663,6,548288,5,600,2181,487,1010,340803
1,13,5,8.61539,6,32,5,87,4,26529,,8292,3303,110858,0.428571,222,192,2,2,12,65901,12387,,,995.667,10226,2,15754,152,3092,495,184,128136,48864,466,51875,87570,26360,14280,90091,7492,1837,21310,118645
1,17,1,2.35294,0,3,0,4,1,24,,7796,101,1216,0.111111,197,453,1,1,17,19777,25897,,101,,,137532,1398,4303,602,81,462,2838,4005,7628,41890,12607,43588,109464,13759,26661,2522,11822,781447
1,1,17,3,1,3,1,0,2,47,,263718,4999,3,9,330,524,1,2,1,465166,325797,23.5,172.25,1035.5,9646.25,8,1572,215,10,10,8543,7,11351,81,15,13,2669,61,3628,20874,9422,651,213435
1,12,6,1.5,1,1,1,1,1,60340,,13315,502,28210,0.538462,581,1333,0,0,12,15228,11837,11,146,,2419,8,4515,90748,27037,8765,52217,7447,3857,67793,3,48700,82157,197,1104,68111,2811,23042,34545
1,6,12,2.33333,1,0,2,0,1,43931,,15344,6495,3174,1.85714,566,1091,0,1,6,30196,2837,,72,1396,11368.4,0,19,74663,9848,14830,4447,14,1398,14156,25935,41628,20290,86402,8737,140981,36122,159367,25003
1,2,16,2.5,1,3,1,0,2,5943,,21775,2943,458758,5.66667,656,1877,1,1,2,62577,,53,148,1208,8195,0,15,854,28,595,6,9,6,489,13,325,33,524,537,5065,188,2118,137584
1,8,10,6.625,3,5,3,4,2,2203,,11616,18619,153831,1.22222,361,748,1,1,8,72740,9391,,317,1002,26266.6,5343,2569,1874,55,3133,11,2133,1888,1409,1012,8050,648,256,7454,3193,9159,38400,12329
1,2,16,3.5,1,2,2,1,1,1060,,59196,6279,5,5.66667,640,1684,1,0,2,99701,66527,26.5,254.333,938,14937,69566,3762,3704,6,23042,21436,55910,4594,8719,34627,1417,63234,13168,5824,4094,189853,188496,627520
1,13,5,2.92308,0,2,0,3,1,8936,,11242,72,1096,0.428571,231,562,1,0,13,21351,18118,8.5,136,,,31372,173399,18979,5,124306,13394,171051,16117,62018,76079,67331,43216,55,1498,11918,476740,26535,29924
1,2,16,2,1,2,1,2,1,293,,7391,2861,50,5.66667,487,1052,1,3,2,10855,10855,36.25,319,919.667,18145,218,128169,53032,9020,214396,86239,152673,214490,3823,726,4161,27294,40324,61929,7315,123765,11508,152608
1,2,16,15.5,1,6,2,2,3,353,,14030,4823,7,5.66667,448,395,1,0,2,116154,,19.5,306.25,1352.67,10264.6,0,4,13,44,1599,261,1072,1497,3,266,46,7009,15,1574,2766,117,1150,133
1,14,4,1.64286,6,1,4,1,1,120312,,32405,13709,66755,0.333333,255,566,1,1,14,38228,15665,,352,1312,26585,64536,31906,18206,13494,21584,28218,31933,211876,57155,33660,6060,64264,88145,139086,9196,244428,8720,23280
1,8,10,2.625,2,5,3,4,2,1338,,38021,2113,24459,1.22222,751,526,1,1,8,54790,12829,,,794,3761.5,40196,837,6657,15240,1449,135,300,101,5295,4298,15606,34930,20145,337,271566,8348,3218,70731
1,6,12,2,1,4,2,5,1,267,,18661,3686,122898,1.85714,278,817,1,1,6,46567,60338,42,324,589,5571.14,0,171,406,52,49,789,125,390,5,5184,50424,9,8,18594,88,23324,142089,152682
1,5,13,1.6,2,2,2,1,2,107381,,65921,1897,12,2.33333,828,1299,1,4,5,82842,48999,63,379.75,1010.67,4536.75,2898,227,80808,42903,67981,1131,82011,33,189,15545,252,13094,37339,423256,452008,100953,96597,0
1,8,10,2.625,1,3,0,3,1,1814,,19251,5081,35,1.22222,591,1325,0,3,8,43846,24322,,344,1080.75,13573.3,0,8744,10253,18291,3330,1110,20214,142,24631,21298,102423,4246,28773,1855,28597,99324,11561,54013
1,3,15,5.33333,4,9,6,10,3,13018,,64080,2661,38,4,540,1122,1,2,3,232097,78903,,241.667,1156.2,5125.17,398,50,2962,7259,20,11,2,4,85,1321,18825,5,4293,3,15,31369,6702,136892
1,2,16,2,4,3,4,2,2,16124,,30532,1761,273161,5.66667,1739,3857,2,2,2,83728,83728,6,248.8,753.167,5602.75,3,369439,102,2561,112,1543,135,1496,4097,60,3758,324,5591,2902,24,1352,1271,513
1,2,16,5,1,5,2,5,2,942,,9060,2415,7,5.66667,416,1490,1,1,2,27292,29026,16.5,,1386.5,3710.33,1520,433298,18999,23,229,1232,7,1112,5961,27414,73,302,6609,139708,8743,1471,201738,150752
1,3,15,1.33333,1,2,1,1,1,7712,,594,2274,4953,4,953,764,0,0,3,610,610,35,212.833,1038.5,7102.5,30051,771,1017,10,297722,18,106517,321831,14,16,6,25,413,227,3,36324,12840,133675
1,12,6,2.66667,2,2,3,2,2,18029,,8031,592,368,0.538462,1078,2067,0,0,12,23443,5802,,263.4,,2232,0,20358,9950,59,2907,20232,57536,1254,6124,1341,60535,33278,12,6,18248,14,199899,969186
1,4,14,1.75,4,2,5,2,3,25082,,5064,5134,1862,3,709,911,1,1,4,8798,8798,,,1082,9186.67,604,904,104,240,1216,108,2694,342,1152,289,1667,9800,30174,20034,182,132450,5872,28
1,6,12,2,2,1,1,1,2,91480,,6736,1192,24331,1.85714,440,1894,0,2,6,25932,31061,10.3333,314.5,814.25,4598,442944,6080,1889,43872,59368,2612,7076,108365,2551,63803,8199,55112,1307,2667,260,28998,119394,103907
1,1,17,1,1,1,1,0,2,20278,,13305,1632,14,9,707,358,1,0,1,13305,13305,12.3333,162.6,1015.67,3973.67,158048,7,118359,8,8,348,2193,1724,40,283,8351,1099,3031,4202,1648,29972,178701,31
1,6,12,2.66667,1,3,1,3,1,1052,,15083,1891,131,1.85714,206,253,0,1,6,33653,12440,,195,918.6,3202.6,1,5487,7356,11689,1426,20497,69090,28885,292115,937,36433,8330,123,47426,30165,627,114983,263511
1,13,5,1.92308,0,1,1,3,1,5117,,4121,119,9715,0.428571,546,988,0,1,13,5837,281,,119,,,118097,1079,18,27437,10403,1310,3,57386,10004,32114,2626,21528,86663,132199,264818,20428,306783,1204
1,14,4,2.78571,2,4,1,5,1,67241,,11661,515,23438,0.333333,454,1105,0,1,13,28973,23642,21,410,1218,,1932,47219,3096,37030,73287,11343,32170,109,26781,13423,1005,32349,304695,276912,1630,87121,44952,3302
1,12,6,3.25,0,2,0,6,1,609,,20299,2572,17,0.538462,424,1137,0,2,12,47604,24290,,216,1140,10655,15,174,2017,26,19,747,5,29,1261,121,24,28,44,338,1009,26,28,49
1,17,1,2.58824,0,2,0,3,1,76,,8171,188,51,0.111111,184,598,1,1,17,16128,14939,,188,,,7,8206,28715,9893,67819,27173,1512,8663,76,116715,21626,40031,20221,20755,21601,34784,548591,231705
1,10,8,2.2,1,1,1,1,2,166732,,3399,999,1065,0.818182,301,441,0,1,10,5485,4122,26.5,101,,7434,1658,6820,13,20260,34141,10254,16178,2,2527,21514,5195,26,4228,169988,8035,219328,20,205874
1,7,11,2.14286,1,4,2,4,1,5217,,57619,3226,1092,1.5,153,704,0,1,7,78602,70868,,,980.5,4348.25,0,19556,9378,19347,2675,378,1344,1286,18,9,1158,198,171338,263284,6288,907,10573,8288
1,16,2,2.375,0,2,0,2,1,621,,33189,146,192971,0.176471,339,858,1,1,16,70368,81435,,146,,,13,680,2616,2707,83757,4515,1136,34148,9393,242601,106702,5665,105,7420,6918,11603,23307,2875
1,2,16,4.5,7,2,11,2,3,3697,,7617,3914,89,5.66667,449,732,1,1,2,31769,31769,,207,938,6791.5,1673,25910,4310,1599,18480,5764,15961,5994,54254,155705,19983,3285,194731,1001,2521,161,524115,426158
1,11,7,2.90909,2,4,0,4,1,31800,,26072,1625,155,0.666667,298,790,0,1,11,56561,38275,,229,999,2286.25,14,3,14,738,9795,8154,16,230,3463,94206,89099,233,2820,5038,726,21698,40888,8276
1,0,18,,8,,10,,3,800,,,2673,,19,445,0,1,,0,,,8,275.75,986,6121.67,11379,67,226,70,1372,17251,44413,28847,77561,1541,19989,34,44,196,259,22836,67325,199
1,2,16,2,2,1,2,1,2,15608,,1364,2216,17722,5.66667,339,686,1,3,2,2726,2106,6,361.333,980.5,3353.67,2,11,52,15,8329,6,23,9,51,39,5,16,32,4271,25,1428,1048,1218117
1,2,16,4,8,2,14,0,2,15294,,2444,3356,3597,5.66667,573,948,1,1,2,6938,1311,28,403.5,1332,5831.86,567,23227,24,105,22,10023,250,3087,5164,1468,286,18397,7128,3234,1328,5550,13054,141863
1,15,3,1.8,1,1,0,1,2,229852,,15098,121,55907,0.25,256,715,0,1,15,21643,22275,,121,,,0,19646,6921,79355,21859,1241,7773,68966,180826,38,6,3,132,6230,31320,28386,268281,466345
1,18,0,4.22222,,3,,5,,,,19128,,13,0.0526316,0,955,,1,18,53593,13730,,,,,22804,2975,2796,69,82,175,1230,1209,121,1465,1261,276,281,2975,1502,201,2125,5455
1,2,16,2,2,1,4,0,2,40082,,3738,2539,350,5.66667,432,824,1,0,2,5310,,18,228,1184.2,4858.17,0,19,43169,39,2614,76,11464,300,671,583,11,45,180,2812,1331,6779,326205,11
1,4,14,3,9,4,16,1,3,12449,,45749,6218,19,3,1414,729,1,1,4,82171,22296,48,195.667,1439,10363.7,91,77,13,51,31,65,3490,2768,45151,5916,21,1420,512331,84613,48,4448,545554,33494
1,2,16,2,1,0,1,0,2,3108,,8162,217,866,5.66667,790,591,1,0,2,15590,6044,24.6,218.25,693.5,,0,2598,17329,9810,42012,78,5512,216,59,996,49327,1186,288,1096,8,13030,7289,328
1,12,6,2.5,1,5,1,10,1,102333,,19120,14321,65801,0.538462,406,1052,0,1,11,31756,36740,,,,14320.5,2,151187,13,9943,14,20297,72544,11568,17296,88770,241926,20029,6487,22984,2401,144488,129215,34862
1,12,6,1.41667,1,2,1,2,1,36252,,8868,318,14658,0.538462,493,767,1,1,10,12946,18790,,169.2,1063,,4,533521,859,9252,15922,3120,2046,1111,15364,11,19542,415,33320,157822,44521,462424,10711,27207
1,2,16,2.5,7,3,14,3,2,36392,,8003,8605,95,5.66667,481,1486,1,1,2,15623,,,397.5,932.333,13534.9,4170,13,1846,2238,11701,33231,9949,10,1523,1710,12,8426,8723,1340,71981,50792,81,480715
1,0,18,,1,,1,,1,30737,,,2573,,19,885,0,1,,0,,,63,176.4,905.667,6654.5,109468,279757,67,132,3044,17,15,894,17,10,6,74800,45174,8149,49514,11,31060,108676
1,16,2,2.625,0,0,0,1,1,67631,,10752,132,22,0.176471,222,2339,0,1,16,21200,17258,,132,,,0,14,42,25,4425,17074,7573,13977,8,20207,100959,22,8490,37294,51,16000,8684,21449
1,9,9,1.33333,1,1,0,1,1,55725,,38396,652,1774,1,578,1049,1,1,8,41715,30112,,220.286,1392,2930,31,15871,30,18768,13,959,137110,23147,82341,22,482206,52529,56790,21,18676,14502,752,26302
1,0,18,,2,,3,,2,602,,,6499,,19,426,0,1,,0,,,,,880.5,9870.1,47,43,387,171,882,4300,84,180,338,42787,230076,2007,1713,5137,5823,2596,11499,96767
1,1,17,1,3,1,6,0,2,72586,,20175,2219,19,9,594,606,0,0,1,20175,20175,1,168,939.75,5150.83,15,2682,1689,7,9829,18738,10025,17326,4366,37308,21614,31804,347081,7,85712,6955,89394,12578
1,0,18,,7,,18,,2,821,,,3157,,19,318,0,1,,0,,,40,159,1086.67,8245.83,249,16,37,427,245,1344,3472,425,4137,4490,2561,3415,58314,98,30,404,11367,207142
1,1,17,1,1,1,1,0,1,1219,,14302,2407,9,9,496,700,1,1,1,14302,14302,10.75,294.5,1000.2,5881.83,331227,1304,62,246300,2469,529,810,97,57,79,380,12479,20,14335,426718,10,22,62885
1,14,4,1.85714,0,2,0,2,1,18381,,12201,122,1841,0.333333,525,886,1,2,14,22054,32416,11,177,,,0,2685,36186,32821,52003,10130,24065,1439,2616,111440,26014,65554,139911,43426,138619,307325,307094,122426
1,0,18,,1,,1,,1,33,,,2630,,19,407,0,1,,0,,,33,149,1092.67,5436.25,417915,345,6,19,56,28,710,11,7815,13,5970,3836,399,9881,91603,79800,60762,2871
1,3,15,5,24,7,74,4,3,245,,8114,4219,30,4,639,585,2,0,3,26434,16249,,214.25,861.2,9687.33,15,38,78,1196,1386,30,7,59,28,8,11,6401,697,126865,476938,63940,155992,451051
1,5,13,1,2,2,3,2,1,163600,,1514,3692,4725,2.33333,730,730,1,0,4,1952,1952,15.5,84,675,7125,0,111235,16904,222170,6758,9,4592,142324,34791,1158,81109,93513,214253,34809,81001,2230,116713,141828
1,0,18,,2,,3,,2,3940,,,4425,,19,518,0,1,,0,,,45,,1071,6009.43,14,1454,4037,32,267,67,70,456,3434,258,988,1856,2688,62,31,8995,99170,138
1,16,2,1.8125,1,7,0,17,1,899,,18111,607,247,0.176471,293,365,1,1,15,26922,25190,,,607,,0,112426,1815,1210,7374,13947,1352,33701,102366,1210,18774,88853,79,5040,587,65360,2396,712974
1,7,11,2.28571,1,0,1,1,2,3827,,39552,2680,369,1.5,912,1498,0,0,7,50893,42022,61,209,796.75,6454.75,21,11341,53397,14704,26,1271,1174,11718,10,24,16,1163,4342,1362,174320,229004,21809,1283
1,0,18,,1,,1,,1,174,,,13876,,19,274,0,0,,0,,,64,223.8,889.8,34876.9,1548,215,2665,48,2383,194,1225,3661,10,664,6186,64,1509,5852,4130,15136,3657,1588
1,1,17,2,5,6,6,0,3,80284,,1470,30533,25,9,588,654,1,0,1,1925,1014,,246.667,841.286,73204.4,7138,26,2854,78033,60,1254,1687,25,255941,17,5,4449,163,200235,980,208937,175659,70519
1,5,13,2.2,10,6,27,2,3,17465,,13998,2820,389,2.33333,603,1601,1,1,5,19404,12242,,175.5,817.8,5370.17,33,11513,10,86479,1245,147,120,84,120,13,4,8,6944,43395,1464,27158,24138,27689
1,15,3,2.93333,1,8,1,14,1,1131,,38001,8787,66,0.25,587,830,1,2,15,66299,36983,,393,799,25170,0,31459,25,14389,6036,10267,3002,18571,15633,4973,17027,11111,13249,18736,41897,156818,182703,150178
1,1,17,5,1,2,1,0,1,33495,,9683,2009,74,9,906,539,1,0,1,29451,5225,31,80,854,5364.6,88624,32058,9,48,116438,29,67,1335,17,102294,66701,135121,64200,15996,435396,23860,84764,24686
1,0,18,,2,,2,,2,406,,,5680,,19,803,0,0,,0,,,23.5,178.25,693,12577.4,24355,40339,68043,39204,33408,58067,3567,6,6934,15,4632,4434,25716,5369,137279,180332,6741,22364
1,2,16,1.5,2,1,2,0,2,1881,,1274,2023,185,5.66667,457,798,1,0,2,1414,1414,21.6,197,1014.6,8866,159814,4,100868,59030,4,20459,415843,10457,20,1171,25855,22,60,51731,182,62341,782,374
1,14,4,2.85714,8,2,13,2,2,208039,,13745,5756,76626,0.333333,292,1452,1,0,14,25247,34726,,313,,7570,11140,7934,106132,85492,9713,9677,10388,58947,5639,20156,30180,15815,125710,2930,9990,14599,5400,1680
1,11,7,2.72727,1,4,1,3,2,100613,,6995,748,77965,0.666667,511,643,0,1,10,19204,19716,,150.333,571.667,3070,14251,95,116,105020,116,40295,96599,203605,7493,134344,43989,210391,42,159816,31418,119688,77587,104434
1,0,18,,2,,5,,2,448,,,32717,,19,523,0,0,,0,,,,171,1082,50055.1,0,42754,4297,8,6,5582,31784,8649,9796,22011,8116,2952,20478,11917,5307,406,8792,4847
1,6,12,3.33333,1,1,2,1,2,7062,,5241,1097,1071,1.85714,169,687,0,1,6,20359,22565,,308.333,,4647,662,10,33,7138,3292,1168,82167,4,2,81,80451,83,32,9126,131837,16086,8347,230
1,5,13,3.2,22,8,35,10,7,1114,,10106,8376,49,2.33333,841,1218,1,0,5,17836,9844,,428,766,10692.7,84,1498,251,10247,1,4403,5368,28,145,1101,44,17,35,1262,3707,58323,3023,260515
1,2,16,0.5,1,1,1,0,2,2116,,1,4758,521293,5.66667,400,368,0,0,1,1,,,287.667,764,7135.56,79594,63106,7,8,23,99,4220,7,20,11,1003,5,10,1825,1610,8136,168996,404179
1,2,16,8.5,11,3,23,0,4,130,,7614,8047,3,5.66667,619,693,0,0,2,32205,10227,,,1193.5,12159.5,13,434,215,781,2,2,5101,3593,4,3,4345,38,20149,8,600,16879,10171,18756
1,8,10,3.75,4,5,9,4,2,34084,,35424,48633,201,1.22222,608,701,1,1,8,113086,24239,18,344.25,931,161025,11,11,24,19,33,4,32,1073,4477,1289,66392,251,142,67258,12862,25930,1075,89847
1,6,12,4.33333,6,25,15,50,2,567,,5222,3780,158,1.85714,415,449,0,1,6,11341,1618,,,1584.67,5975.33,0,1,1677,404,9357,13,4370,156,18539,12314,38,41001,50687,1441,263159,2258,482351,53
1,0,18,,2,,3,,2,718,,,6651,,19,436,0,0,,0,,,,149,805,9738.25,50444,13,2148,1663,9,3237,61,4026,12906,990,20,6,5,480,1819,35492,244539,524598
1,0,18,,2,,2,,3,74740,,,3929,,19,519,0,0,,0,,,,236,776.167,6851,1424,69,4389,903,2255,79,6363,5720,7858,15905,423349,9118,1376,4730,15901,412,1203299,5051
1,6,12,2.83333,3,1,4,1,2,13107,,18632,24983,234,1.85714,396,824,1,1,6,36302,42645,,435,1445.5,33936.2,9,12,50,1879,3111,337,7,3074,11,2151,5998,2730,97770,14991,1521,2687,2418,37767
1,4,14,1.75,5,3,7,2,3,1136,,11885,4418,13443,3,643,564,1,0,4,20682,19597,28,,1094,5422,4551,26,25,50,4,4496,933,1441,1361,330,37,596,12655,1370,5581,12898,109671,194593
1,8,10,1.75,2,1,2,1,2,3917,,7225,1836,53,1.22222,268,519,1,0,8,8412,8655,36,,715,3746.5,0,3594,29645,4393,2100,2372,178146,13381,60439,4091,1841,25492,262782,174095,152780,18072,24424,1256
1,5,13,6,2,4,2,2,2,144,,40656,3916,8,2.33333,476,1271,1,1,5,112227,8207,22,359,1425.5,6756.43,0,12955,15,164,38,35663,5878,81,28,218883,81976,27474,257916,2645,2790,11624,16,21
1,4,14,5.5,2,4,1,3,2,955,,17895,9458,7,3,961,343,1,1,4,51616,49921,,,817.333,12698.8,26,7093,8828,30674,14027,1314,37,14541,1393,12968,1290,0,15992,1244,183,1086,15815,2900
1,10,8,2.7,12,8,16,9,3,29191,,4989,2123,241291,0.818182,922,1151,1,1,10,14530,12046,,,1015.25,3599.33,10,17749,38188,72902,100680,20120,9,8630,1560,90019,23561,4311,18013,5963,130173,30254,346526,88365
1,1,17,1,1,0,1,0,2,25746,,2946,1959,127,9,795,991,1,2,1,2946,2946,22.6667,269.2,931.667,5426,289559,13,11414,68,22,529,732,8,110,98,426,835,154,29,31,6130,1487,3535
1,2,16,2,1,1,1,0,1,35059,,11560,3120,27,5.66667,372,241,1,0,2,18700,33385,,272.5,913.875,7011.5,0,17272,75494,18,36,28,643,399,174,1084,1159,6051,777,1214,2002,2039,6785,634
1,1,17,4,1,2,2,0,1,50810,,2347,1640,57,9,613,953,1,3,1,4055,,,166.6,883.571,4172.6,99582,3806,23,107145,8198,20489,162371,207842,162,11051,41787,3053,93548,132193,141,1463,60861,2707
1,0,18,,2,,1,,1,196,,,1164,,19,626,0,2,,0,,,19.6,148.2,810.667,3537.8,7,990588,3,393,79,45,10979,434,1109,9,4,34,1284,53,10087,8,186,1187
1,0,18,,1,,1,,2,3079,,,3687,,19,525,0,1,,0,,,41.3333,250.333,781.75,9165.83,118008,14,3837,17,40,4,7,4,18,317,89,132,8,781,2,17,492,15920
1,5,13,3.8,1,3,1,6,1,119243,,7125,640,808,2.33333,230,1229,1,1,4,18574,6394,34.25,284,,2917,21,2528,7,6,6308,10026,146198,92433,36,230332,99643,1522,74561,11,35,77852,79621,100486
1,0,18,,1,,2,,1,1872,,,9198,,19,790,0,1,,0,,,,268.5,908.8,15787.9,27,3,5,25,44,3384,8847,6,8,1,152,10410,39,1079,1153,24892,6,31132
1,10,8,1.9,2,2,2,2,2,27867,,13879,614,418,0.818182,435,779,1,1,9,38616,3089,56,293.5,911,1861,20,79601,181,22468,38120,114,29652,13129,1393,335,162,16104,16,2757,169847,60993,6836,71293
1,5,13,1.8,1,1,2,0,2,22162,,8987,2295,7007,2.33333,616,934,1,0,5,12653,10870,65,286,911,4927.6,0,1558,192,15521,9384,2348,4,4,1134,2972,5712,80425,39103,458192,40029,10038,29102,51815
1,13,5,2.46154,0,2,0,2,1,302753,,22524,132,5234,0.428571,213,3476,0,1,13,38777,23481,,132,,,0,19443,10801,7372,35120,30241,1490,49391,439768,145832,31593,2363,22048,8287,5846,5,4,4098
1,4,14,2.25,0,1,1,1,1,36784,,905,2941,134017,3,2883,3545,0,1,4,3288,319,,153.4,1302,5167,44,71,193,5115,662,26,2518,34,10378,15815,21,159,1088,48197,4269,45,69857,49029
1,0,18,,1,,1,,2,215,,,5802,,19,613,0,1,,0,,,16,196,1136.67,16222.3,287480,1645,7314,904,29,80,2102,12,6658,82,1289,1231,347,6682,3122,2075,13,587
1,4,14,0.75,1,0,1,0,1,7861,,158267,9228,12,3,445,926,1,0,3,158267,4817,10.5,200.667,452,16014.4,174556,1930,44,80,689,135445,9792,15211,56,6,16500,30,12230,167665,93706,228092,43961,311752
1,6,12,2.5,2,4,1,3,2,156,,20444,6054,271,1.85714,512,1486,1,4,6,32941,30595,11,209.5,791.667,11640.7,6,17,9,11,3113,4,1110,38269,17176,17013,52866,12864,11,49249,60597,32980,1509,76148
1,4,14,3.75,2,3,3,3,2,700,,9586,1251,22,3,370,609,1,0,4,27869,10770,18.75,416,711,5750,20953,7164,1571,4276,5772,1272,12,3796,15299,1049581,1300,11690,4002,139,2,1451,2845,7770
1,6,12,1.66667,1,2,1,2,2,158172,,64611,3555,18,1.85714,471,627,1,1,6,85536,79186,12,260,577,6785.17,2,456818,7130,4,1654,5636,46,941,595,22505,5977,26,1259,69060,229039,227726,46083,196972
1,18,0,3.22222,,1,,3,,,,19940,,3482,0.0526316,0,671,,2,18,38980,17638,,,,,39677,1550,7311,2887,1427,5424,4643,8652,7259,20065,194365,34722,1024,26247,30145,37413,43403,64518
1,18,0,1.61111,,1,,2,,,,20276,,6894,0.0526316,0,310,,1,16,34592,43185,,,,,17436,4224,1474,10101,10003,47411,23206,60538,4362,191217,21738,31659,100516,1622,18581,129857,2571,56265
1,15,3,2,1,1,2,2,1,60930,,17549,429,43014,0.25,175,679,0,0,15,21543,17067,,185,916,,5,20139,67915,20325,64769,6921,1705,8236,32082,6912,11826,2861,5456,8986,2,37412,15675,21439
1,13,5,1.92308,0,1,0,1,1,5816,,13328,81,116603,0.428571,405,363,1,1,13,24011,25873,,81,,,0,14,141,3943,40612,51873,36994,35,162,30298,1481,17363,27355,5451,1648,25742,40608,175929
1,4,14,3,1,1,2,1,1,169485,,10263,7416,19,3,776,962,0,2,4,32374,43108,17,179.4,,17146,17378,161160,4376,1385,4624,2652,12968,324,34373,86476,17274,39,98013,62726,32,24745,102420,25847
1,12,6,3.75,5,2,8,3,3,191,,40310,3953,13,0.538462,332,193,0,1,12,110731,31973,19,350,,5836.75,2,13,6960,4,1588,11050,192,18,6,1325,59,42,4314,1264,16,28,113,7034
1,17,1,2,2,5,0,12,1,950,,18692,4311,3356,0.111111,219,610,0,0,17,26663,20085,,,,4311,10,7096,1637,14650,5735,365,26581,19348,9693,452,12766,4214,290,4263,5462,315854,234644,15872
1,17,1,3,0,1,0,2,1,860,,35792,76,3,0.111111,221,572,0,2,17,59267,57391,,76,,,7470,11006,255,4317,2833,8959,3770,492,51,860,318,15792,46085,1709,6675,56616,129583,1206
1,1,17,3,5,0,11,0,3,15,,168611,5164,6,9,469,1723,2,3,1,465166,465166,,234,764,7470.1,26,17,4,8,308,4104,14362,2884,7,1363,23,27,1382,7657,12611,15904,3186,431538
1,13,5,1.69231,0,1,1,1,1,170124,,24342,457,78844,0.428571,272,583,0,0,12,27534,37885,,214.75,1426,,139797,18470,5301,613,10852,39604,35157,40,69731,17028,37,56118,20428,35930,389261,20742,19154,11120
1,0,18,,1,,3,,2,1639,,,2873,,19,670,0,1,,0,,,62,232.5,814.833,5428.88,0,1409,816,577,9,5762,5836,3666,408,13,1002,5,3,11473,2919,20400,125836,194073
1,7,11,3.71429,1,2,1,1,2,120510,,8810,2861,1004,1.5,372,936,0,1,7,16911,7148,19.3333,,1038.2,8740.67,0,7,39632,72039,41625,260,6,22,7,195,9775,209282,38478,86998,12628,8963,53109,2477
1,1,17,1,1,4,1,0,1,57321,,14492,6672,139,9,358,1505,1,0,1,14492,14492,44,86.5,1029.8,12672.4,31,9,10010,36,3127,1355,4,3054,32,170,940,10149,3,1670,9967,14372,14585,1177538
