#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4
1,0,4,,0,,0,,1,335332,,,429,,5,780,0,1,,0,,,,366,492,,0,495,4264,3
1,3,1,1.66667,5,1,0,1,2,124659,,9769,696,6,0.5,705,977,0,1,2,21029,8151,,,696,,8,13245,101864,29245
1,3,1,1.33333,0,1,0,1,1,4746,,1707,16,20673,0.5,213,452,0,1,3,1988,,16,,,,5,1485,500961,4746
1,0,4,,1,,2,,2,217,,,737,,5,313,0,1,,0,,,,71,920,1886,1,52,2776,195723
1,3,1,3.33333,0,2,0,2,1,1254,,27994,30,54,0.5,1161,3552,0,0,3,87732,85037,30,,,,0,10067,174,1079
1,2,2,2.5,1,3,1,2,1,3378,,4148,115,173,1,1023,705,0,0,2,9361,656,,115,,,8,5295,155664,1460
1,4,0,3.75,,8,,9,,,,9701,,20074,0.2,0,757,,1,4,55374,675,,,,,11,28769,490700,106548
1,4,0,2.5,,1,,0,,,,19986,,23,0.2,0,1268,,1,4,55434,14056,,,,,0,3022,17317,27252
1,3,1,1.66667,0,1,0,1,1,1309,,79189,1,34,0.5,231,660,0,0,3,93686,206046,1,,,,0,3227,4547,2673
1,4,0,1,,0,,1,,,,67263,,1123,0.2,0,1937,,1,4,67263,,,,,,0,10875,8585,5147
1,4,0,1.75,,1,,1,,,,14908,,5658,0.2,0,1148,,2,4,15644,28976,,,,,20608,31083,124111,181446
1,2,2,2,0,0,0,0,1,3,,12604,4,265214,1,247,913,0,0,2,22394,44776,3.5,,,,0,8698,1599,1787
1,1,3,2,1,0,1,0,1,40756,,9469,432,11,2,1211,1372,1,0,1,11732,7205,27,,1242,,13,64666,53220,18696
1,4,0,1.75,,1,,1,,,,50873,,10,0.2,0,1212,,1,4,99696,172029,,,,,12,1118,60368,128
1,1,3,2,2,2,1,0,2,4924,,22450,1342,16,2,573,369,0,0,1,44839,,61,,513,3451,43,1500,2330,8
1,2,2,1,1,3,0,0,1,12660,,4399,78,1569,1,390,6974,2,1,2,4399,4399,43,113,,,52,326431,157409,1014
1,4,0,1.25,,0,,0,,,,7042,,30950,0.2,0,786,,1,4,10093,,,,,,0,15386,138568,25870
1,4,0,1.25,,0,,0,,,,30515,,134,0.2,0,2071,,1,4,30711,40910,,,,,0,1751,64887,128222
1,3,1,2.33333,2,1,0,1,1,3931,,34763,35,1327,0.5,2035,1279,0,0,3,92087,138113,35,,,,8,378684,3931,741902
1,4,0,1.75,,0,,1,,,,28679,,1247,0.2,0,691,,2,4,34140,87932,,,,,4,15458,423171,7305
1,4,0,3.5,,2,,2,,,,14226,,6,0.2,0,508,,3,4,41085,,,,,,0,78949,12912,99334
1,1,3,2,1,0,1,0,1,121506,,58,1249,102,2,334,474,0,2,1,66,66,66,,1291,2391,1,11474,121000,102
1,0,4,,3,,0,,2,8218,,,1830,,5,240,0,1,,0,,,38,,1131,3074.5,177121,172451,13268,512632
1,0,4,,1,,1,,1,5005,,,87,,5,403,0,0,,0,,,1,130,,,0,281010,485030,18702
1,0,4,,1,,1,,1,83258,,,670,,5,741,0,1,,0,,,45.5,,944,1643,10,20,222740,505868
1,4,0,2,,1,,1,,,,22409,,12,0.2,0,742,,3,3,71044,,,,,,5,174441,535673,190074
1,1,3,2,1,1,1,0,2,12,,32521,370,7,2,587,604,0,0,1,60196,4845,33,254,822,,6,16,26,37
1,0,4,,2,,2,,1,381988,,,516,,5,311,0,0,,0,,,16,148,950,,462628,32766,4,148241
1,2,2,1,2,0,0,0,2,86247,,134,287,25,1,1003,781,1,1,1,237,,31,,542,,3,780,1113,293643
1,4,0,2.5,,3,,3,,,,47398,,32,0.2,0,2733,,2,4,91921,88686,,,,,31,8588,2959,2930
1,3,1,1,1,1,0,1,2,5760,,921,26,317,0.5,220,443,0,3,2,1674,26,26,,,,2,10116,103382,5760
1,4,0,5,,4,,1,,,,33266,,7,0.2,0,577,,1,4,108885,9910,,,,,5,80764,146903,15750
1,1,3,1,1,0,0,0,1,97898,,1415,929,896,2,272,2260,1,0,1,1415,1415,6,,555,2227,11,2342,5569,179058
1,4,0,2.25,,1,,1,,,,57195,,7,0.2,0,66,,3,4,86597,,,,,,1421,90824,9601,17678
1,3,1,2,0,0,0,0,1,25,,7154,19,9,0.5,646,507,1,1,3,10936,4959,19,,,,0,10001,21,424
1,4,0,2.5,,-1,,3,,,,9368,,7,0.2,0,885,,2,4,15054,7368,,,,,16,2881,5777,8615
1,0,4,,4,,1,,2,70059,,,1563,,5,754,0,1,,0,,,26,423,749,5052,3,61905,92317,7281
1,2,2,1,2,0,2,0,2,96,,282,4560,52553,1,204,406,2,2,1,563,,,,847,8273,62200,356112,232058,31449
1,3,1,3,3,3,0,2,3,48,,2751,71,107756,0.5,250,907,0,1,3,8646,,,71,,,0,48,1226,100
1,4,0,1.75,,0,,1,,,,16380,,11,0.2,0,736,,1,4,24587,7049,,,,,8,596,2343,8505
1,4,0,3.25,,1,,0,,,,27212,,6,0.2,0,1187,,0,4,63507,100326,,,,,0,4427,1201,146
1,3,1,1,-1,0,0,0,1,51875,,9144,1748,58,0.5,207,372,1,0,3,9144,9144,,,,1748,0,1706,1896,4399
1,4,0,1.25,,1,,0,,,,10423,,100,0.2,0,1124,,1,3,12901,9081,,,,,2,316487,112303,4225
1,1,3,1,0,-1,0,0,1,115,,111,2954,714,2,677,186,0,3,1,111,,30,229,,8602,115328,332717,1150,473690
1,4,0,2.5,,2,,1,,,,14112,,16,0.2,0,452,,0,4,25276,13361,,,,,308140,80566,1156,7380
1,3,1,1.66667,1,1,0,1,1,3,,40945,45,5,0.5,264,751,0,1,3,74363,14073,45,,,,3000,1684,307902,51802
1,0,4,,3,,3,,2,156,,,3643,,5,650,0,1,,0,,,64,225,1585,12698,0,228,3016,4141
1,4,0,1.25,,0,,0,,,,738,,2360,0.2,0,1978,,2,4,877,1298,,,,,0,43549,777,46223
1,0,4,,0,,0,,1,848058,,,7266,,5,364,0,0,,0,,,,,1482,10158.5,24,15,4,15
1,1,3,1,2,1,1,0,2,42240,,1424,6075,199,2,195,690,0,0,1,1424,1424,,,,6075,21,37606,5,196016
1,4,0,1.75,,0,,0,,,,38659,,4632,0.2,0,796,,0,4,39733,75934,,,,,0,17625,19281,321678
1,4,0,1,,0,,0,,,,33101,,58,0.2,0,611,,2,3,33604,5890,,,,,1362,54797,1164,273718
1,3,1,2,0,0,0,0,1,1001,,10324,8,14,0.5,229,2670,0,3,3,18407,1301,8,,,,0,4158,273712,1001
1,4,0,2.5,,2,,1,,,,16786,,70,0.2,0,449,,1,4,21456,,,,,,0,31349,28,31926
1,3,1,1.66667,0,1,0,1,1,3681,,21359,199,113007,0.5,469,1369,0,3,3,36868,14762,,199,,,35,3681,131744,73360
1,3,1,1.33333,0,1,0,0,1,4081,,4121,23,117459,0.5,2815,1854,1,0,3,4618,23,23,,,,7,49163,4081,263549
1,2,2,1.5,0,0,0,0,1,22813,,1646,1,3589,1,794,851,0,2,2,3290,1,1,,,,0,38601,275,7024
1,0,4,,1,,1,,2,219695,,,19957,,5,576,0,0,,0,,,,,581,26415.7,4384,558406,66541,459157
1,4,0,2,,6,,3,,,,10244,,46815,0.2,0,744,,0,4,23206,5814,,,,,0,12295,25639,49202
1,0,4,,5,,6,,3,171519,,,1189,,5,471,0,1,,0,,,66,110,,3392,270285,86411,101469,78544
1,0,4,,1,,3,,1,678207,,,1809,,5,303,0,0,,0,,,,,1003,2614.5,0,247770,520373,95089
1,4,0,2.75,,1,,0,,,,33512,,173,0.2,0,1218,,1,4,132412,15163,,,,,0,18779,587445,82073
1,3,1,2,0,0,0,0,1,1392,,56710,12,16,0.5,516,1534,0,6,3,61687,53987,12,,,,0,90,1279,1392
1,0,4,,0,,1,,1,2040,,,342,,5,953,0,1,,0,,,11,212,931,,5,1386,80,4961
1,3,1,1.33333,0,1,0,0,1,572536,,80383,834,16163,0.5,361,2069,0,1,3,82672,231365,,,834,,260500,59355,8487,10060
1,1,3,0,0,0,0,0,1,2043,,,3918,,2,401,388,1,0,0,,,5.5,,,11742,82566,3854,11985,21543
1,0,4,,2,,2,,2,13,,,5242,,5,288,0,1,,0,,,,,,5241.5,1609,9824,1554,18481
1,2,2,1,2,0,2,0,3,10266,,49519,330,1578,1,397,1721,2,0,2,49519,49519,,108,551,,27,10,630720,5693
1,4,0,2.5,,0,,0,,,,23279,,4,0.2,0,695,,1,4,38162,19596,,,,,0,54059,101,42
1,4,0,1.25,,1,,1,,,,2683,,97440,0.2,0,1389,,2,3,4771,13052,,,,,0,11433,221453,26141
1,0,4,,0,,1,,1,34,,,2752,,5,572,0,2,,0,,,1,,532,10472,2,1080,8543,4361
1,0,4,,1,,1,,1,398,,,2992,,5,618,0,1,,0,,,,320.5,,5662.5,164246,4,137,10
1,4,0,2,,0,,2,,,,6318,,19,0.2,0,1031,,1,4,10372,,,,,,0,33053,20238,1264
1,4,0,1.5,,1,,1,,,,30985,,19,0.2,0,1058,,1,4,59200,77722,,,,,5,438030,101712,113967
1,3,1,1.66667,1,1,0,1,1,28965,,4510,28,39833,0.5,697,2434,0,0,3,5449,6027,28,,,,4442,117980,13104,28965
1,3,1,3.66667,1,4,0,1,2,176,,7094,21,249717,0.5,265,599,2,3,3,14488,735,21,,,,83305,232216,90401,152660
1,1,3,1,1,1,1,0,1,220268,,1581,1301,35,2,500,410,2,0,1,1581,,57,,561,3285,173,558379,137773,56627
1,3,1,3.33333,0,4,0,1,1,2694,,17287,56,56923,0.5,1342,1114,1,0,3,66696,,56,,,,3,2694,59463,61889
1,0,4,,2,,2,,2,185736,,,52,,5,235,0,1,,0,,,28.6667,121,,,1,339263,15697,366766
1,4,0,1.75,,1,,1,,,,88198,,30,0.2,0,759,,0,4,92965,,,,,,13,42213,20169,48886
1,4,0,1.5,,1,,0,,,,4422,,1247,0.2,0,1101,,2,4,4718,,,,,,0,13984,112656,43224
1,4,0,1.25,,0,,0,,,,9199,,263,0.2,0,1663,,1,4,9279,10784,,,,,0,13165,3371,14401
1,4,0,1,,0,,0,,,,8020,,11,0.2,0,357,,1,4,8020,,,,,,0,1348,27,32
1,0,4,,4,,5,,5,5216,,,3976,,5,719,0,0,,0,,,,355,541,7503.5,17703,1577,18,43775
1,4,0,1.75,,3,,3,,,,138817,,3953,0.2,0,512,,1,4,181820,231365,,,,,9,873,5037,95780
1,4,0,1.75,,0,,0,,,,2668,,41,0.2,0,2086,,4,4,4658,,,,,,0,21225,22202,1098
1,3,1,2.66667,0,3,0,2,1,267854,,2878,50,29076,0.5,182,295,0,1,3,5387,2130,50,,,,12,5784,171393,90675
1,3,1,0.333333,0,0,0,0,1,2610,,6,17,181351,0.5,250,1361,1,0,1,6,,17,,,,0,1192,20554,3
1,4,0,2,,5,,2,,,,5500,,142704,0.2,0,446,,2,4,7957,26042,,,,,44552,29095,15423,806734
1,2,2,2,1,1,0,0,2,23848,,17894,7331,1423,1,930,348,0,1,2,29176,916,,183,,14479,0,158318,125789,5273
1,3,1,2.33333,0,1,0,1,1,1,,55284,217,11,0.5,149,348,0,0,3,127188,10607,,217,,,0,193,8597,5491
1,0,4,,1,,1,,2,203438,,,313,,5,416,0,1,,0,,,66,132,922,,656384,487385,156268,185007
1,0,4,,9,,11,,7,286399,,,2332,,5,525,0,2,,0,,,,,769,3113.5,65039,109210,1423,7
1,4,0,1.5,,1,,1,,,,12937,,106,0.2,0,502,,1,4,14707,13512,,,,,140503,13731,495364,4574
1,1,3,1,2,0,2,0,1,715496,,51,2060,948,2,1278,2152,0,0,1,51,51,51,,1241,4889,103515,526030,948,269457
1,1,3,0,1,0,2,0,1,13,,,1253,,2,203,1908,1,2,0,,,,334,790,2636,14,7330,22714,27414
1,3,1,2,0,5,0,6,1,25478,,11779,26,25953,0.5,546,1297,0,4,3,12547,17244,26,,,,21838,957,22002,400014
1,4,0,2.25,,1,,0,,,,17532,,48,0.2,0,122,,1,4,26612,,,,,,22,31289,61,14325
1,3,1,2.33333,0,2,0,2,1,25,,3480,1388,5,0.5,292,236,0,0,2,9579,1161,,,1388,,113391,70949,32,1117
1,4,0,1.5,,1,,1,,,,3642,,143,0.2,0,2082,,2,3,4699,,,,,,23,28857,115079,23199
1,3,1,3.33333,1,2,0,0,2,8914,,26868,50,54483,0.5,327,522,0,0,3,54758,4451,50,,,,20,8914,9880,184515
1,0,4,,2,,1,,2,691523,,,12254,,5,1058,0,0,,0,,,,229,509,24139,114064,223,4367,8441
1,4,0,1.5,,0,,0,,,,132758,,9,0.2,0,675,,2,4,154744,121805,,,,,0,21542,1122,23094
1,1,3,2,0,2,0,0,1,1801,,813,42,151,2,298,663,0,1,1,1600,26,21.5,83,,,18,3954,23353,1296
1,2,2,1.5,0,1,0,0,1,6605,,17793,91,53,1,556,974,0,2,2,29997,,6,176,,,19,1710,1220,137101
1,0,4,,2,,2,,2,101152,,,6442,,5,496,0,0,,0,,,33,88,,12823,32,181583,33613,10829
1,4,0,4,,2,,1,,,,18109,,13,0.2,0,993,,1,4,42684,,,,,,1,18783,31254,30689
1,2,2,1,0,0,0,0,1,4679,,1,1,4679,1,358,834,0,0,2,1,1,1,,,,7,4508,839,3171
1,3,1,2,1,2,0,1,2,19692,,35863,,64,0.5,733,682,0,1,3,88555,2306,,,,,10,255,13832,463568
1,3,1,1.66667,1,0,0,0,1,970,,11272,18,329,0.5,1169,1092,0,1,3,17725,1148,18,,,,11,10180,716,253
1,4,0,1.75,,0,,0,,,,80784,,670,0.2,0,911,,1,4,82985,5755,,,,,0,26305,117791,115461
1,2,2,3.5,0,10,0,3,1,242899,,63639,243,2,1,305,955,0,0,2,98021,38256,,242.5,,,10605,22922,17296,81331
1,2,2,2.5,2,3,0,3,1,100850,,6879,918,29263,1,715,211,1,2,2,22443,22443,13,,,1822,61694,90676,209,360089
1,4,0,1,,0,,0,,,,69607,,28,0.2,0,2229,,1,3,69850,103654,,,,,0,15782,6064,270302
1,4,0,1.25,,1,,1,,,,2363,,49252,0.2,0,1959,,0,4,3999,,,,,,144,2520,38007,359723
1,0,4,,1,,1,,2,494928,,,3410,,5,997,0,1,,0,,,24,,771,12820,58,313,233703,101650
1,4,0,0,,0,,0,,,,,,,0.2,0,1978,,1,0,,,,,,,5,6911,1842,109777
1,3,1,3,11,11,0,6,6,65,,8651,393,28,0.5,845,771,0,0,3,26406,6621,,393,,,10,65,5664,21880
1,4,0,1,,1,,0,,,,3342,,129,0.2,0,566,,0,4,3342,3977,,,,,11,31254,21496,286347
1,4,0,3,,1,,0,,,,22628,,6,0.2,0,1131,,1,4,51037,,,,,,0,3608,1554,1368
1,0,4,,1,,2,,2,650,,,29,,5,412,0,1,,0,,,12.3333,77,,,146481,7292,2526,1771
1,0,4,,0,,0,,1,21,,,748,,5,192,0,0,,0,,,47,85,1430,,12,4369,18,1168
1,0,4,,1,,1,,1,301,,,1702,,5,269,0,1,,0,,,51,,811.5,5133,20,2500,17,59361
1,1,3,3,5,6,2,0,2,210771,,605,112,1,2,664,624,0,0,1,917,382,33,190,,,2,443,268089,88068
1,1,3,2,2,0,2,0,3,341793,,14151,11359,11,2,352,721,1,1,1,20076,20076,,,1220,16428,0,358276,3151,51487
1,0,4,,4,,4,,3,14,,,1530,,5,578,0,0,,0,,,,,888,2813,5,53434,60532,50131
1,1,3,2,1,0,1,0,1,168598,,1897,27672,505,2,252,671,0,2,1,3793,,50,,637,82330,12,527318,8434,20191
1,4,0,1.25,,2,,1,,,,3829,,8590,0.2,0,1402,,0,4,4945,7049,,,,,0,22430,968,48641
1,1,3,0,0,0,0,0,1,20297,,,267,,2,333,644,0,2,0,,,21.5,,759,,383145,2,355401,119960
1,4,0,1.5,,1,,1,,,,44691,,155353,0.2,0,1220,,1,4,45606,8209,,,,,16280,26771,12830,190672
1,0,4,,2,,1,,1,24900,,,1284,,5,827,0,0,,0,,,1,125.5,,4883,4,308325,1109,24880
1,4,0,2,,1,,0,,,,6693,,4076,0.2,0,1499,,1,4,9417,,,,,,22,42870,59009,286511
1,4,0,1.25,,0,,0,,,,43836,,12,0.2,0,637,,1,4,47086,40586,,,,,0,11238,262,11023
1,0,4,,1,,0,,1,105078,,,223,,5,637,0,2,,0,,,42,316,490,,8604,7150,126,129756
1,2,2,2,3,4,2,3,2,24846,,4024,2691,400,1,424,2027,0,2,2,5193,186,,,,2691,82628,885658,245950,2
1,2,2,1.5,0,1,0,0,1,14,,47773,1454,18,1,141,216,0,2,2,83402,83402,,,1048,1860,0,830,69347,141047
1,0,4,,1,,1,,2,4254,,,149,,5,621,0,0,,0,,,10,,567,,138493,95047,1073,7
1,0,4,,11,,10,,2,155425,,,4564,,5,1705,0,1,,0,,,,437,1281,15257,4,29,11866,18
1,2,2,2,2,2,0,0,2,17504,,1712,46,6358,1,542,824,0,0,2,3261,46,46,,,,12,9623,12680,23
1,0,4,,2,,1,,2,645,,,1880,,5,334,0,1,,0,,,,146,607,3384,50793,70446,177872,10495
1,0,4,,2,,1,,1,207344,,,4869,,5,970,0,0,,0,,,,306,,6390.33,15,1390,240491,16
1,3,1,2,0,1,0,0,1,1083,,19296,36,29,0.5,556,941,0,3,3,56550,56550,36,,,,9,1419,14992,36844
1,2,2,3.5,0,2,0,1,1,32449,,26806,17507,3,1,387,283,0,0,2,70194,18300,,,,17507,33,1532,9064,45
1,0,4,,1,,2,,1,32,,,1082,,5,1771,0,0,,0,,,,432,582,2731,19014,1157,10000,53568
1,3,1,1.66667,0,1,0,1,1,5256,,3566,1,63606,0.5,156,563,0,1,3,5455,2021,1,,,,2604,10211,7506,9676
1,2,2,3,1,2,0,0,2,5733,,6068,28,28,1,911,968,2,0,2,16451,5817,28,,,,55,10119,51958,1347
1,4,0,2.25,,2,,2,,,,135470,,92,0.2,0,1122,,1,4,158317,142408,,,,,0,9296,23305,1802
1,4,0,3.75,,2,,2,,,,15434,,6,0.2,0,181,,1,4,35616,48500,,,,,0,50,966,107
1,4,0,1.75,,0,,1,,,,16300,,23,0.2,0,939,,3,4,26769,11528,,,,,1,133,2716,40
1,4,0,2,,1,,0,,,,18024,,18,0.2,0,1455,,0,4,32325,40831,,,,,0,1056,27394,167624
1,2,2,1.5,0,1,0,1,1,2629,,1266,11,746,1,519,4387,0,2,2,2521,11,11,,,,0,3866,63419,1392
1,2,2,4,3,2,0,1,2,154435,,44012,3179,6,1,434,1001,1,1,2,164111,164111,,,,3179,9038,129909,372623,574338
1,4,0,1.75,,-1,,1,,,,10592,,10,0.2,0,382,,2,3,14841,6919,,,,,34357,184455,37202,4334
1,1,3,3,2,1,2,0,2,153,,175577,555,9,2,759,1190,1,0,1,465166,,41,74,1549,,2017,3638,9521,203229
1,2,2,2,2,0,2,0,2,90431,,694,215,4,1,1292,1094,1,2,2,1311,36,36,394,,,0,109895,3882,246
1,4,0,1.75,,1,,1,,,,33806,,4,0.2,0,1010,,1,4,36937,36663,,,,,0,2889,696,9235
1,1,3,0,0,0,0,0,1,14251,,,252,,2,271,2084,1,2,0,,,,252.333,,,9,225,4,6
1,4,0,5,,3,,0,,,,12851,,4,0.2,0,1126,,3,4,45200,8152,,,,,128036,197615,200297,22037
1,1,3,2,6,6,1,0,4,86112,,211,211,1323,2,1519,224,0,0,1,211,211,,211,,,0,102513,1323,6980
1,0,4,,2,,2,,2,341660,,,5848,,5,506,0,1,,0,,,15,,,7791.67,0,429,1792,12241
1,3,1,5,0,6,0,6,1,11,,25670,51,14,0.5,156,245,1,0,3,121321,10276,51,,,,977,10,37,3418
1,2,2,1.5,2,0,0,0,1,8,,19957,1199,43,1,230,653,0,0,2,28706,,,,1198.5,,0,62107,5,9914
1,3,1,2,0,0,0,0,1,37118,,71332,,246,0.5,144,5483,0,0,3,140754,124419,,,,,0,3342,132273,4265
1,4,0,1.25,,2,,2,,,,4989,,104340,0.2,0,409,,0,4,6568,278,,,,,3,172,18725,4142
1,4,0,0.75,,0,,0,,,,11571,,256,0.2,0,677,,1,3,11571,,,,,,0,20398,14177,734333
1,4,0,3,,1,,2,,,,34725,,5,0.2,0,521,,3,4,85124,,,,,,156225,54165,90608,35151
1,1,3,1,1,1,1,0,1,69,,15202,1341,6,2,860,518,1,0,1,15202,15202,6,156,,3860,45935,4925,21568,12630
1,0,4,,1,,1,,1,131402,,,438,,5,1405,0,1,,0,,,11,328,1400,,0,5909,1519,8708
1,4,0,3.75,,2,,1,,,,29127,,8,0.2,0,535,,3,4,56739,40950,,,,,4,1768,532,5155
1,2,2,4.5,1,7,0,2,2,25698,,3475,262,213,1,2403,516,0,1,2,6893,5498,,261.5,,,42,5751,238774,129995
1,2,2,1,2,1,2,1,1,4938,,1976,68,18739,1,1811,708,0,2,2,1976,41,41,94,,,16,613780,9683,156925
1,2,2,2.5,0,2,0,2,1,1427,,35050,19,589,1,547,1208,0,1,2,100608,,19,,,,0,1382,1174,505
1,3,1,1,0,1,0,1,1,38590,,48975,20,12976,0.5,317,2617,0,1,3,48975,48975,20,,,,456008,1489,3256,35334
1,4,0,1.5,,-1,,3,,,,10260,,17,0.2,0,1228,,4,4,11730,8791,,,,,36797,42996,96702,50723
1,4,0,2,,1,,1,,,,6696,,18,0.2,0,809,,2,3,13487,6252,,,,,0,160,11395,97
1,1,3,3,1,1,0,0,1,40612,,69307,2346,2,2,743,1672,0,1,1,201196,201196,44.5,,,6949,587062,154419,188869,344260
1,3,1,3,0,1,0,1,1,74,,100794,252,17,0.5,1097,441,0,0,3,269810,23004,,252,,,0,6946,4658,5318
1,0,4,,1,,1,,1,143703,,,6039,,5,482,0,0,,0,,,,,524,8796.5,0,1251,190147,71
1,2,2,6.5,1,-2,0,3,1,36351,,25670,52071,16,1,525,1343,1,3,2,100326,69855,,,,52070.5,0,47,1213,59
1,0,4,,1,,1,,1,541,,,1906,,5,327,0,0,,0,,,31,87,1596,5908,10153,71657,485351,429423
1,2,2,1,9,2,6,0,4,248504,,17039,524,77648,1,692,688,2,0,2,17039,,,400,648,,12870,52856,107693,28337
1,4,0,1.75,,1,,0,,,,10566,,45,0.2,0,1122,,0,4,13863,9807,,,,,10144,61431,47831,51384
1,0,4,,1,,0,,1,24673,,,874,,5,294,0,2,,0,,,1,148.5,,3196,140183,24199,190,13727
1,1,3,3,0,0,0,0,1,168282,,15861,186,10,2,316,4470,0,0,1,25335,19907,9,,540,,1,331325,28,100
1,3,1,1.66667,0,0,0,0,1,517069,,6813,5468,3765,0.5,532,578,0,2,3,9455,,,,,5468,7,76992,166335,11400
1,3,1,1,3,1,0,1,2,9895,,3658,50,193,0.5,265,328,0,0,2,6928,388,50,,,,0,9895,5877,255129
1,1,3,0,1,0,1,0,1,372623,,,1129,,2,209,649,2,3,0,,,,241,,2904,31937,230,19964,18365
1,1,3,4,0,2,0,0,1,20,,56800,3466,17,2,387,639,1,0,1,214774,5404,47,152,,10200,24,68037,5,133943
1,2,2,2.5,1,2,1,2,1,86,,9018,502,36441,1,194,375,0,0,2,22536,22536,,405,598,,43643,463364,104991,109363
1,0,4,,0,,0,,1,2304,,,2560,,5,186,0,1,,0,,,3.5,,691,9540,17,6,6,531
1,2,2,2,1,0,0,0,1,22957,,7344,11,21554,1,570,764,1,1,2,14676,,11,,,,0,43089,71606,2825
1,4,0,1.25,,0,,1,,,,20397,,202,0.2,0,819,,1,4,23816,23816,,,,,0,2727,8801,365
1,2,2,1,1,0,0,0,2,10,,4414,280,104,1,263,801,2,0,2,4414,,,80,480,,7520,2683,26241,19861
1,0,4,,3,,2,,3,47415,,,1901,,5,307,0,1,,0,,,11,,488,3553,4,207985,2607,3
1,4,0,2,,5,,5,,,,104624,,62,0.2,0,1312,,2,4,146788,68322,,,,,83541,7491,18351,2867
1,0,4,,2,,1,,1,2680,,,12954,,5,462,0,1,,0,,,,,,12953.8,0,287,35659,1475
1,0,4,,1,,2,,2,1083,,,17875,,5,630,0,1,,0,,,,,,17875,361361,42783,37177,65623
1,1,3,2,1,4,1,0,1,130503,,968,612,210,2,545,165,0,0,1,1779,1779,,263.5,1309,,27,13232,204535,167126
1,2,2,2,1,1,1,1,1,72553,,9555,1364,490,1,463,801,1,1,2,27485,306,48,,,2680,1285,361935,926,556230
1,2,2,2,1,1,0,0,2,88238,,8710,16,1275,1,1718,2030,0,0,2,8713,16,16,,,,0,2537,171401,122311
1,1,3,2,1,1,1,0,2,35342,,1594,2000,407,2,1921,4788,1,2,1,1754,1754,,,,2000.33,37875,1244,90949,5268
1,4,0,1,,1,,1,,,,8267,,62268,0.2,0,1380,,1,4,8267,,,,,,1588,31936,8361,17464
1,0,4,,3,,4,,3,567980,,,1779,,5,743,0,0,,0,,,,349.5,,3208.5,0,12786,218963,183955
1,0,4,,2,,2,,2,24262,,,225,,5,1366,0,1,,0,,,32.5,386,448,,64,1305,43849,9119
1,1,3,1,1,0,0,0,2,1553,,1207,544,14,2,1075,2269,1,0,1,1207,1207,,190,721,,18787,5607,1254,3082
1,3,1,4.66667,0,1,0,0,1,928456,,22779,66,5,0.5,241,661,0,2,3,67305,55675,66,,,,79375,561589,64961,286208
1,0,4,,1,,1,,1,5513,,,2302,,5,414,0,1,,0,,,,312.5,,4290.5,419796,15,23,23
1,3,1,1.33333,0,1,0,1,1,44,,13353,57,19053,0.5,118,856,0,3,3,25207,25207,57,,,,1118,8880,44,31569
1,4,0,3,,1,,0,,,,25127,,5,0.2,0,374,,2,4,43480,,,,,,0,82,7254,35
1,0,4,,1,,2,,2,597201,,,1088,,5,362,0,0,,0,,,3,120,863,3367,114310,157204,46,17054
1,2,2,4,0,0,0,0,1,17,,20347,519,7,1,181,238,0,3,1,157795,,,294,743,,6,220057,12,185678
1,2,2,4.5,8,1,7,0,2,7,,17682,3770,34,1,564,988,1,1,2,75190,63997,,,,3770,0,28,14,139806
1,0,4,,2,,1,,2,156760,,,652,,5,917,0,1,,0,,,23,,967,,317,1068,1632,89
1,0,4,,1,,1,,1,361,,,8092,,5,215,0,0,,0,,,,,695,10557,4,8579,12650,173084
1,1,3,4,1,0,0,0,1,963,,37173,1559,3,2,281,1438,0,2,1,76680,32482,,395,,2141,0,172577,17,8541
1,2,2,1.5,-1,1,0,1,1,5,,364,218,14523,1,119,474,2,1,2,393,,20,416,,,213036,134457,5,321003
1,1,3,2,1,0,1,0,2,297977,,9693,911,32,2,266,558,0,2,1,19344,41,41,352,,2341,63271,88097,633865,11249
1,1,3,2,3,5,3,0,1,128361,,2312,478,41,2,536,805,1,0,1,4469,,,125.5,1183,,741371,2403,17894,38709
1,4,0,4,,1,,1,,,,14523,,17,0.2,0,343,,2,4,29781,,,,,,403168,34157,16298,67947
1,4,0,2.75,,1,,0,,,,2109,,471,0.2,0,329,,1,4,4490,,,,,,0,133,8989,4721
1,4,0,2,,3,,6,,,,25951,,9,0.2,0,220,,2,4,27823,44023,,,,,0,1448,4535,4389
1,4,0,0.5,,0,,0,,,,739,,27068,0.2,0,561,,0,2,739,,,,,,22,17408,6679,76
1,1,3,8,0,14,0,0,2,366,,9838,2408,11,2,517,522,0,0,1,31910,17158,,,,2408,0,28659,460,963
1,2,2,2,0,0,0,0,1,44086,,41573,51,50,1,390,960,0,0,2,81377,6183,3,98,,,0,387648,108005,94
1,4,0,4.25,,3,,1,,,,35318,,31,0.2,0,359,,1,4,93991,90225,,,,,3,1705,960,600
1,4,0,2,,2,,1,,,,1775,,18,0.2,0,1870,,0,3,3487,205,,,,,6,54395,3817,90487
