#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6
1,6,0,0.833333,,-1,,1,,,,9046,,84,0.142857,0,1526,,3,5,9046,8502,,,,,10,8763,7208,24816,8364,6173
1,1,5,1,0,3,0,0,1,3540,,814,1891,44364,3,359,185,0,0,1,814,814,48,,,3734,274140,89089,1227,49252,633714,2585
1,6,0,2.83333,,4,,5,,,,149625,,74,0.142857,0,758,,3,6,239383,115783,,,,,11,2627,47486,1271,70926,34601
1,0,6,,2,,1,,2,27537,,,3958,,7,700,0,2,,0,,,35,94,520,7700.33,182668,33,110,4793,4022,17207
1,5,1,1,0,0,0,0,1,1294,,1243,6,18131,0.333333,196,447,0,1,4,1264,,6,,,,14,20349,27176,46351,12866,1294
1,0,6,,0,,1,,1,183561,,,618,,7,752,0,2,,0,,,1,127,980,1980,0,1432,10,4178,60,3362
1,1,5,1,2,0,3,0,2,22980,,121,718,108044,3,752,259,0,0,1,121,121,23,121,811.5,1825,5,66,120,107857,70390,264044
1,3,3,1.66667,0,6,0,6,1,103243,,3641,224,260207,1,705,1398,0,1,3,3815,,,223.5,,,238,27,1510,757450,3810,1801
1,0,6,,1,,1,,2,59,,,352,,7,418,0,1,,0,,,3.5,79,674.333,,38,15,1101,9265,2797,7
1,4,2,3.75,1,1,1,1,2,8,,30315,590,5,0.6,792,3773,2,4,4,97766,59321,,140,1039,,21,2256,6197,55790,4369,253
1,5,1,2,0,2,0,2,1,171,,35387,43,33,0.333333,223,373,0,1,5,66799,3071,43,,,,0,36012,171,257514,45216,142431
1,0,6,,1,,1,,1,230083,,,8597,,7,393,0,1,,0,,,,113,1313,16280.7,162011,850,236,90554,67823,393032
1,0,6,,0,,1,,1,2204,,,808,,7,143,0,1,,0,,,43,97,621.5,3369,614,14161,2597,220725,48975,17
1,6,0,1.5,,0,,1,,,,12654,,44304,0.142857,0,1239,,0,5,23624,4761,,,,,116,253051,83108,200141,100786,17160
1,6,0,1.16667,,1,,1,,,,11266,,19749,0.142857,0,689,,1,5,12010,27365,,,,,0,1259,52,9829,298,18553
1,4,2,4,2,4,0,4,1,652,,5084,66273,28,0.6,796,590,1,1,4,12654,10634,,107,,132439,27275,18683,111003,708248,89618,1288
1,5,1,1.6,0,2,0,2,1,9635,,7488,79,572,0.333333,274,440,0,1,5,9425,7260,,79,,,430697,19957,163020,9635,141271,53475
1,4,2,1.25,0,1,0,0,1,1067,,2976,11,1096,0.6,224,1368,0,0,4,3428,4768,10.5,,,,0,319,1484,41,3885,465474
1,0,6,,0,,0,,1,50,,,544,,7,330,0,0,,0,,,36.5,83,1036.33,,22,10087,1500,1699,7,12468
1,2,4,1.5,2,1,1,1,1,19805,,11888,44,51,1.66667,246,228,0,0,2,22807,,9.33333,146,,,12,38512,388028,9,12294,133211
1,5,1,1.6,1,3,0,3,1,23,,76748,97,57742,0.333333,349,2254,2,2,5,96022,213685,,97,,,1531,17316,23,30417,96789,276068
1,3,3,1.66667,1,1,0,1,1,491380,,21154,869,232,1,1348,1560,1,0,3,29357,41254,33,,,1705,8,171487,23533,4266,9592,129656
1,6,0,1.5,,1,,0,,,,24542,,69,0.142857,0,615,,1,5,43984,13569,,,,,0,55328,37433,25932,10115,18701
1,0,6,,1,,2,,1,50,,,985,,7,411,0,1,,0,,,29.6667,,,1940,10,18,15711,6,22,24
1,3,3,1.66667,3,3,4,2,2,305349,,1105,6241,1212,1,470,664,1,0,3,1591,1445,53,,492,18178,65,3435,423079,26057,360969,75516
1,6,0,2,,1,,1,,,,90195,,63,0.142857,0,1216,,1,6,131569,156930,,,,,117,26938,1512,52009,168540,160926
1,6,0,1.83333,,0,,0,,,,3969,,3033,0.142857,0,684,,1,6,5974,4436,,,,,8,94713,2969,11557,83558,24524
1,5,1,1,0,1,0,1,1,55998,,3441,26,5418,0.333333,653,970,1,1,5,3441,3441,26,,,,8,7427,1589,1195,25683,20306
1,5,1,4.6,1,3,0,3,2,22092,,14526,4443,17,0.333333,736,1456,0,2,5,54121,,,,,4443,0,30198,49337,61616,15773,2717
1,1,5,2,1,0,1,0,2,361737,,2695,3108,4744,3,323,58,1,0,1,5273,116,,206.5,540,7292.5,144,4097,6,27234,6,348604
1,2,4,2,1,2,2,1,1,44885,,2691,561,1238,1.66667,492,1132,0,1,2,7784,46,12,73,,2146,24,4468,1373,317066,27,148397
1,6,0,2.16667,,2,,1,,,,22207,,16489,0.142857,0,620,,2,6,33320,36713,,,,,15,2945,1331,5605,3049,58809
1,6,0,2.5,,2,,2,,,,12457,,1921,0.142857,0,1069,,3,6,23663,13070,,,,,0,742,53555,1159,25989,44660
1,1,5,2,1,5,1,0,1,155948,,2786,3421,160595,3,348,467,0,0,1,3306,,9,,,4274.25,9,183,15483,14128,4752,4
1,5,1,2.6,0,2,0,1,1,174529,,47855,858,12,0.333333,352,503,0,1,5,98959,18406,,,858,,67,62,11,69579,937209,56894
1,6,0,2.16667,,0,,1,,,,9444,,18,0.142857,0,394,,0,6,18343,12055,,,,,13,1281,88,31,1238,84
1,3,3,2.33333,3,4,2,1,1,5786,,5273,9055,715,1,1660,807,0,1,3,9340,5823,,324,,26516,19723,163,10076,212417,2131,13081
1,6,0,3.16667,,-1,,1,,,,30627,,5,0.142857,0,1907,,3,6,96378,4968,,,,,9330,949,9070,16753,3421,5506
1,3,3,3.33333,1,1,1,0,1,10940,,4656,51,389,1,616,623,0,1,3,21892,51,51,,,,3,1093,127858,10378,160,10650
1,4,2,1.5,3,4,2,2,1,48492,,10907,23325,1600,0.6,530,819,2,2,4,14802,9443,,154,,46496,86346,6067,76799,133889,192014,32813
1,3,3,2,0,6,0,4,1,588437,,23002,1485,179,1,291,1018,0,5,3,42693,14474,,343,,3769,87015,38874,70624,44812,218553,4631
1,3,3,1.66667,1,1,1,0,1,4,,11600,296,162,1,132,1240,0,1,3,14050,14044,66,79,742,,16,398306,13,121,233,26765
1,6,0,1.16667,,0,,0,,,,41559,,9749,0.142857,0,2116,,1,5,59939,18094,,,,,0,6120,1741,2343,346,22924
1,1,5,1,2,1,1,0,2,64,,3925,1921,2,3,363,367,1,0,1,3925,3925,,133,902,3833.5,817,220,11,7,14,50720
1,2,4,1,2,1,2,1,2,3815,,91272,44922,26,1.66667,390,723,1,3,2,91272,91272,46,361,,89640.5,0,229525,8343,700,79,96971
1,6,0,2.66667,,1,,3,,,,31639,,131,0.142857,0,389,,0,6,81243,44877,,,,,61500,4259,742,12499,4470,5814
1,5,1,2.8,1,2,0,2,1,422569,,5135,212,26,0.333333,1112,1554,1,2,5,7616,,,212,,,13,57775,95840,17430,56036,56098
1,6,0,1.33333,,0,,0,,,,9528,,47719,0.142857,0,705,,2,6,10983,,,,,,10,12456,20,250360,10596,1166
1,1,5,5,1,9,1,0,1,187896,,6293,95832,1,3,357,737,0,0,1,25828,25828,,,,95832.2,0,432001,169288,8356,1672,6431
1,2,4,1.5,3,0,3,0,2,283,,1868,9282,411,1.66667,248,586,1,1,2,3628,107,,133,660,35676,18,292,70557,23,5,264588
1,6,0,2.16667,,0,,0,,,,19341,,170,0.142857,0,506,,1,6,31305,21798,,,,,0,4601,10002,17507,12817,4268
1,0,6,,1,,1,,1,2402,,,1302,,7,386,0,0,,0,,,20,173,473,3485.5,2,1483,26493,49342,19780,30984
1,6,0,1.33333,,0,,0,,,,6019,,80,0.142857,0,646,,0,6,7890,7890,,,,,6,100,42,1375,21,110
1,6,0,1.5,,0,,0,,,,1866,,47,0.142857,0,117,,1,5,2155,,,,,,0,2922,40,70555,4666,1267
1,4,2,2.25,0,1,0,1,1,95,,45422,441,111,0.6,131,1138,0,1,4,105324,150047,,441,,,29,21671,687862,76,11823,113
1,1,5,2,0,4,1,0,1,12044,,3104,2875,15,3,270,699,1,2,1,4956,4956,59,,740,6417,0,1380,4087,4,6,8
1,6,0,3.83333,,1,,1,,,,36491,,22,0.142857,0,135,,1,6,167481,3758,,,,,0,17318,11241,8647,28763,41934
1,6,0,1,,0,,0,,,,28834,,385,0.142857,0,1621,,1,5,33643,25188,,,,,18,7357,8591,11469,20658,4021
1,6,0,5.83333,,3,,3,,,,23659,,11,0.142857,0,1042,,2,6,67294,3495,,,,,0,8659,5721,1705,1375,1179
1,6,0,1.33333,,2,,1,,,,27494,,334,0.142857,0,1708,,1,6,28287,17090,,,,,114108,5768,190136,106425,418647,156001
1,5,1,1.8,0,1,0,1,1,38874,,11178,14646,37767,0.333333,84,1012,0,1,5,17448,,,,,14646,23,97900,267574,168681,2695,20115
1,2,4,3,0,2,0,2,1,117,,6602,82,10,1.66667,747,1578,0,2,2,18527,18527,3.66667,318,,,5673,94,270,674,706,53245
1,1,5,2,1,0,1,0,1,3113,,2201,2084,34,3,919,1337,1,0,1,2379,,25.5,423,,4973.5,28,912,13,28,1484,436
1,2,4,5,0,-1,0,2,1,44,,6477,1293,3,1.66667,168,461,1,12,2,20933,648,16,283,,2435.5,7,1403,6,7,109,111
1,2,4,3,1,3,1,2,1,568709,,1166,939,185366,1.66667,1415,617,0,2,2,2804,5607,,174,683,2724,10,131463,33001,553978,374662,18049
1,3,3,1.33333,1,0,0,0,1,90,,11290,858,295,1,205,818,1,0,3,11513,4724,,385,1095,,6,66460,117,30,232217,486549
1,5,1,2.8,2,1,0,2,2,29,,26949,15577,14,0.333333,241,626,0,1,5,41317,22587,,,,15577,0,702,13339,1048,3139,21979
1,5,1,1.8,1,3,0,3,1,43,,50791,107,30,0.333333,418,1961,0,1,5,89429,49982,,107,,,0,30057,237072,261020,264618,43
1,5,1,3,0,0,0,0,1,3865,,19054,4,39,0.333333,1238,1695,0,0,5,54645,,4,,,,0,19046,3865,27354,21,8533
1,0,6,,2,,2,,2,370032,,,2116,,7,320,0,0,,0,,,36,229.5,779,5710.5,3,319,8613,3,4,81969
1,6,0,2,,2,,2,,,,11777,,55,0.142857,0,1068,,2,6,14242,18072,,,,,1,30083,9039,11223,99052,3260
1,1,5,2,1,1,1,0,1,26,,14550,611,30,3,638,542,1,0,1,28259,841,,134,929.667,,22,21,624,263,1115,483
1,4,2,2.25,0,1,0,0,1,3357,,33621,4144,122,0.6,452,1049,0,1,4,56527,,,382,,7906,0,1551,5,10,5670,408
1,6,0,3,,3,,3,,,,6027,,1542,0.142857,0,786,,1,6,11905,11031,,,,,16,132166,83423,46326,54900,329479
1,5,1,2.4,1,1,0,1,2,46,,10703,68,61,0.333333,176,574,1,1,5,16507,7720,,68,,,6,8987,70711,46,57450,2002
1,2,4,1,0,0,0,0,1,42861,,104603,52,32,1.66667,571,1119,1,0,2,104603,104603,23.6667,138,,,2444,382963,8778,84823,111112,112095
1,5,1,2.2,46,3,0,5,8,474791,,7506,16484,19068,0.333333,149,791,7,2,5,16688,54922,,,,16484,628,153740,31965,2707,101903,187739
1,4,2,2.5,1,2,0,3,1,15,,30692,62,22,0.6,600,598,0,1,4,65360,30287,62,,,,0,4,28547,89630,159728,25
1,5,1,2,0,2,0,2,1,2064,,11183,74,434,0.333333,147,2963,0,2,5,18961,21134,,74,,,13,171484,31115,2064,162174,37508
1,6,0,1,,1,,0,,,,4852,,1003,0.142857,0,1123,,1,5,4925,3572,,,,,0,5804,151,190,7235,3704
1,5,1,1.4,0,1,0,0,1,9960,,3783,18,9,0.333333,251,1415,0,2,3,7333,1729,18,,,,0,2109,7593,2358,7,2638
1,5,1,1.2,1,2,0,2,2,7865,,9042,55,746,0.333333,285,3263,1,2,5,9320,11727,55,,,,412074,3060,23846,1477,7865,2536
1,2,4,1.5,1,3,1,0,1,6079,,3133,3037,80,1.66667,366,1440,1,1,2,4449,1816,,204,,5870,2550,141,9,40,350150,24294
1,6,0,0.5,,0,,1,,,,3599,,220,0.142857,0,260,,1,3,3599,,,,,,6,24908,1002361,1167,95,4222
1,2,4,2,2,7,2,2,3,439994,,19266,649,14,1.66667,789,813,1,2,2,20729,18778,,353,797,,16879,4634,2504,94232,12363,12166
1,3,3,6,4,4,4,3,2,558616,,10455,6077,4,1,213,809,1,3,3,33246,5901,,116,826,17290,17,186860,204964,74409,20626,77314
1,1,5,0,1,0,1,0,2,341653,,,5171,,3,202,986,0,4,0,,,,298,,24662,88107,65121,45528,16459,683513,275
1,0,6,,0,,0,,1,15,,,756,,7,325,0,1,,0,,,10,209.5,935.5,2235,3354,6328,1331,1551,2246,6021
1,3,3,1.33333,0,1,0,0,1,720,,3194,1,307,1,3284,864,0,1,3,3296,4410,1,,,,0,1943,258,76,2681,2058
1,1,5,1,0,2,0,0,1,20,,4650,38,6,3,735,1158,1,3,1,4650,4650,17.75,119,,,0,34,175,10,2323,2397
1,5,1,1.2,0,0,0,1,1,579394,,8231,1479,2712,0.333333,743,523,0,1,5,10156,4313,,,1479,,111518,43166,40320,111660,10480,142140
1,0,6,,1,,0,,2,12034,,,656,,7,546,0,1,,0,,,11,194,883,2641,88059,579910,10,4252,10146,385
1,5,1,1.4,0,1,0,1,1,1001,,9470,21,282,0.333333,854,770,0,1,5,16268,,21,,,,0,1001,11852,3924,1353,3229
1,3,3,3.33333,0,1,0,1,1,125893,,63838,71,6,1,281,874,0,1,3,174077,161235,41.5,131,,,81,237240,76406,135440,87923,97905
1,4,2,3,1,2,0,1,1,9327,,17567,112,208,0.6,242,351,0,1,4,35556,26331,,112,,,0,234585,18626,263808,28,267594
1,0,6,,1,,1,,1,13,,,1260,,7,403,0,1,,0,,,44,206,1203,2949,35676,13068,31775,28775,67613,74969
1,3,3,2,0,4,0,5,1,8699,,483,368,13682,1,825,8379,0,2,3,748,748,,318,469,,0,34,1164,43144,13,26012
1,0,6,,2,,2,,2,217,,,402,,7,862,0,1,,0,,,33,233.5,,1848,7067,5661,2826,5124,15520,1112
1,6,0,1,,1,,1,,,,70430,,26,0.142857,0,2405,,1,5,78646,78646,,,,,0,8450,10081,174,24002,2992
1,5,1,2,1,1,0,1,1,1073877,,9434,248,231,0.333333,277,1062,0,3,5,21811,19616,,248,,,2854,1520,130919,54589,18832,91695
1,2,4,2.5,3,3,2,2,1,777,,5013,3657,674,1.66667,553,962,0,0,2,14065,3635,,148,967,6756.5,35754,21,58,14079,57926,1315
1,6,0,1.33333,,0,,1,,,,18379,,3909,0.142857,0,3555,,0,6,26486,26486,,,,,23,67449,334307,14219,226273,20489
1,1,5,2,-1,1,4,0,1,6,,2825,2184,638,3,331,1211,1,3,1,5639,5639,23,170,1189,4769,0,1521,23,18208,23306,43025
1,0,6,,0,,1,,1,36291,,,31332,,7,1559,0,0,,0,,,,,1336,38831.2,4390,21455,22,30343,50,35
1,4,2,1.5,0,1,0,2,1,21,,51203,677,15,0.6,334,2154,1,2,4,63200,44549,,,677,,18298,277739,66959,189245,36082,8
1,5,1,3.4,0,2,0,3,1,12957,,9787,46,4052,0.333333,2266,790,0,1,5,39494,,46,,,,0,33451,37642,12957,25805,200033
1,3,3,1,1,1,0,1,2,27,,187425,190,7,1,231,2948,1,1,3,187425,187425,,190.333,,,7,9068,5399,1545,10,23551
1,0,6,,1,,0,,1,51139,,,954,,7,391,0,0,,0,,,26,,508,4629,39819,55,4317,28,170,25562
1,5,1,1.8,0,1,0,1,1,34,,17661,28,2684,0.333333,278,540,2,0,5,31828,31828,28,,,,48982,4302,21143,50728,129264,66300
1,0,6,,1,,1,,1,5218,,,3876,,7,318,0,0,,0,,,,124,1105,5506.5,3278,14,14,20,29988,59044
1,3,3,2.33333,1,5,0,4,1,362725,,2208,205,64,1,605,1365,0,5,3,4120,,,204.667,,,14344,534308,1400,31914,99440,22828
1,5,1,1.6,2,1,0,1,1,101,,32050,1871,99,0.333333,131,4239,1,3,5,33533,42314,,,,1871,17,73,4461,398407,3106,99264
1,2,4,4,1,2,1,2,2,92783,,37226,9411,46,1.66667,284,956,2,1,2,82219,43679,,,,9411,0,1192,30484,80507,171280,9885
1,0,6,,3,,3,,2,77674,,,1864,,7,642,0,1,,0,,,8,,954.5,3089.33,523928,5793,1687,9948,21556,23538
1,0,6,,1,,1,,1,4402,,,1049,,7,661,0,0,,0,,,11,206,957.5,2079.5,5220,24,98,21,9,481
1,2,4,2,3,1,1,1,2,66,,8861,262,77,1.66667,257,1097,1,1,2,9455,9455,16,146,741,,13,14067,12888,20354,6758,153023
1,6,0,2.16667,,0,,1,,,,23229,,3,0.142857,0,1803,,2,5,27295,27295,,,,,0,26019,1277,14262,15004,71806
1,5,1,1.2,0,0,0,0,1,1156,,8865,12,450,0.333333,4729,3713,0,3,5,9537,11421,12,,,,0,1156,7166,11788,23027,47675
1,6,0,2,,-1,,1,,,,13490,,6,0.142857,0,1556,,2,6,19584,10379,,,,,0,11630,5642,1408,427,5572
1,4,2,5,3,6,2,3,2,146051,,5379,2525,94630,0.6,562,392,0,1,4,18557,1044,,,,2525,53131,19418,154769,18534,45882,368745
1,5,1,2.4,14,1,0,1,3,183426,,18197,376,477,0.333333,354,843,0,1,5,25473,17804,,376,,,407884,120848,48951,225844,129518,128775
1,4,2,1.75,0,4,0,3,1,747,,29341,80,365,0.6,804,1701,1,0,4,36003,23213,56,104,,,0,22948,438099,3967,83303,1379
1,3,3,3.33333,6,6,6,2,3,169219,,9518,228,9,1,1149,1141,0,0,3,39614,288,6,339.5,,,273287,1005,1502,18686,39231,855316
1,0,6,,1,,1,,1,89370,,,9191,,7,278,0,0,,0,,,,,1122.67,17259,6,34,146,12,1895,10
1,6,0,1.33333,,1,,1,,,,11442,,4009,0.142857,0,336,,1,6,12682,58620,,,,,60499,4326,73643,28998,162720,58954
1,5,1,1.8,0,1,0,0,1,944,,65404,39,203,0.333333,229,868,0,0,5,89479,104686,39,,,,0,53,844,93,6,1375
1,6,0,1,,0,,0,,,,31807,,65401,0.142857,0,5536,,0,6,31807,92756,,,,,73,1185,1858,840,613,39336
1,0,6,,1,,1,,1,12,,,3159,,7,379,0,2,,0,,,11,75,1352,5839.33,2775,82,130,819,26127,4476
1,6,0,0.666667,,0,,0,,,,6836,,-456,0.142857,0,341,,1,3,7439,,,,,,0,5821,1389,239,120,1262
1,2,4,1,1,2,1,0,1,488770,,12330,485,95,1.66667,935,3586,0,0,2,12330,12330,,163,646,,482700,370101,181377,2858,80689,119552
1,4,2,1.5,0,1,0,1,1,78,,3839,33,66985,0.6,311,1642,0,2,4,4376,6784,33,,,,0,389,16310,15293,42693,148
1,2,4,4.5,3,10,3,4,1,48952,,5143,9752,7,1.66667,758,653,1,2,2,14743,4321,8,,,14624,21730,584,77007,1000575,1040,42148
1,1,5,1,0,0,0,0,1,128462,,1507,69,452,3,1009,2294,0,0,1,1507,1507,16.3333,147,,,795370,986,7455,35,17075,239136
1,2,4,2,1,2,0,1,1,384694,,100180,1860,14,1.66667,528,57,1,3,2,200319,,41,,1067,6290,41061,5560,166,7,62037,7442
1,0,6,,1,,1,,2,72,,,1590,,7,331,0,1,,0,,,21,257.667,1629,7116,7,6294,9511,14250,5783,132516
1,1,5,3,4,2,5,0,2,44491,,4846,4265,1116,3,268,1046,1,2,1,6261,,,347,,5570.67,0,7360,4145,6,4,18669
1,1,5,0,2,0,2,0,2,1695,,,1678,,3,396,61,1,2,0,,,36,377.5,842,6755,1,11666,8474,1549,28490,19134
1,4,2,1,0,1,0,1,1,317572,,10472,661,21516,0.6,721,628,1,4,3,10476,206,1,,1320,,8,275,25938,753,7271,72450
1,4,2,4.25,5,7,0,5,4,39,,25206,4200,26,0.6,287,477,0,3,4,78280,13757,,,966,7434,0,1175,548,6838,14269,331827
1,6,0,3.33333,,2,,2,,,,3401,,14707,0.142857,0,657,,0,6,10018,7422,,,,,0,4506,15885,2815,15726,74797
1,0,6,,1,,1,,1,3602,,,402,,7,893,0,1,,0,,,,296.5,824,,12,308,1080,473,1186,255
1,0,6,,0,,1,,1,18,,,544,,7,463,0,1,,0,,,16.3333,,844,1826,5711,70368,260878,9,37,43050
1,4,2,1.5,0,1,0,1,1,5737,,11345,67,96,0.6,380,1759,2,1,4,15849,13381,18,116,,,282116,1158,303857,32885,1821,77
1,5,1,3,1,2,0,2,1,12,,10316,152,866,0.333333,502,480,1,1,5,16734,17431,,152,,,73,11868,2695,6057,41,3668
1,5,1,1.8,3,0,0,1,2,17,,8861,349,200,0.333333,240,798,3,0,5,10964,13395,,349,,,11,7,1703,1359,5777,107630
1,5,1,1.6,0,0,0,2,1,50,,10249,27,104,0.333333,1942,497,1,0,5,16215,9884,27,,,,11,28422,2889,31635,5732,50
1,0,6,,2,,2,,2,1840,,,142,,7,707,0,2,,0,,,18.5,187,589,,7,172,20,217,19,1192
1,5,1,2.8,0,1,0,1,1,11,,63980,41,4,0.333333,265,236,0,0,5,143661,48782,41,,,,17336,11,1599,27230,21306,29194
1,1,5,2,2,1,1,0,1,190842,,2278,4520,84,3,1114,446,0,3,1,4438,4438,,262.5,540,10768,143870,303994,339147,89,25,1045
1,1,5,2,1,0,1,0,2,402044,,12,2225,380519,3,724,548,0,0,1,22,,29.5,361,1296,9410,3,1008,475069,150302,6,236155
1,0,6,,0,,0,,1,127846,,,1046,,7,255,0,0,,0,,,40,73,1246.5,2625,15,16,6156,4,3,4
1,1,5,1,0,1,1,0,1,35767,,26,1190,1170,3,923,577,2,3,1,26,,18.5,,450,5014,18480,86590,8716,1170,339,88
1,6,0,2.16667,,2,,1,,,,9969,,17590,0.142857,0,2998,,3,6,13050,25047,,,,,13,28791,1497,19148,12282,127099
1,6,0,2,,-1,,1,,,,7904,,7,0.142857,0,558,,1,6,15152,,,,,,0,34694,4053,2759,3243,99086
1,5,1,1.2,0,1,0,1,1,1363,,12357,23,175954,0.333333,197,1378,0,3,4,24615,48489,23,,,,229045,4223,8824,63122,65032,1363
1,6,0,2.83333,,0,,1,,,,10365,,29,0.142857,0,909,,4,6,20413,16439,,,,,2188,9860,11771,20207,12423,674
1,1,5,2,4,6,3,0,2,251,,37961,673,67,3,432,771,1,0,1,75691,231,,218.25,,2494,125035,93,169876,22726,11,10
1,4,2,2,1,3,0,1,1,59,,7724,5669,184631,0.6,1162,2144,2,0,4,10246,,,,1155,10183,17,36127,4336,15742,48559,53
1,6,0,2,,3,,4,,,,7976,,63,0.142857,0,246,,2,6,17512,20427,,,,,3,32072,820823,142590,74753,148455
1,5,1,2.8,0,2,0,2,1,83,,15101,310,9,0.333333,759,1466,0,3,5,37739,10344,,310,,,11,83,40176,218542,151362,25748
1,5,1,2,1,1,0,1,1,77,,87436,47,153,0.333333,78,914,0,1,5,104597,118517,47,,,,0,1486,7397,18635,77,256332
1,5,1,1.8,0,0,0,0,1,55,,18637,2515,103,0.333333,73,516,0,1,5,26576,23921,,,,2515,7,49987,377,21220,38965,10037
1,4,2,2.5,0,1,0,0,1,28701,,2857,59,22,0.6,188,2999,0,5,4,5716,298,22,96,,,24,45900,8844,2607,19050,19843
1,0,6,,0,,0,,1,27767,,,431,,7,682,0,1,,0,,,32.3333,,829.333,,0,238,10,2814,158170,63085
1,6,0,2.16667,,-1,,2,,,,7332,,7,0.142857,0,2313,,2,6,20516,395,,,,,2,146,105,630,143,39
1,0,6,,2,,1,,2,1788,,,3432,,7,372,0,1,,0,,,47,333,655,6519,8,29754,5,39217,6,50
1,5,1,3.6,2,21,0,41,1,360,,6714,73,2763,0.333333,263,306,0,1,5,38583,2650,,73,,,14,1263,6347,61792,111569,31869
1,0,6,,1,,1,,2,57266,,,21769,,7,435,0,0,,0,,,,,787.5,32259.5,0,8557,20200,8507,1287,73511
1,6,0,2,,0,,1,,,,8320,,45065,0.142857,0,540,,1,6,14885,,,,,,0,4621,30362,8412,1494,37243
1,3,3,1.66667,2,4,1,1,1,3334,,1350,126,3331,1,2204,2580,0,0,3,2447,126,,126,,,0,9840,282620,48,16949,113
1,5,1,0.6,8,2,0,1,1,499,,7250,143,255,0.333333,404,1306,0,1,2,12404,12404,,143,,,103099,111926,9076,499,111075,18735
1,3,3,2.33333,0,3,0,4,1,942405,,59841,2392,14,1,524,447,1,4,3,93481,33183,,,943,3841,394,152,3,54,1083,5642
1,5,1,3.2,0,2,0,2,1,21804,,23393,1,1154,0.333333,136,810,0,2,5,78399,10146,1,,,,20353,23071,65938,27948,23063,272251
1,6,0,0.833333,,0,,0,,,,11883,,630,0.142857,0,1198,,1,4,15171,8594,,,,,6,1414,8613,110,4061,1488
1,4,2,3,2,4,0,2,2,57,,32813,1892,9,0.6,176,408,0,1,4,90153,7556,,,1160,2623,7,10862,203507,200488,142747,34270
1,6,0,3.66667,,4,,5,,,,22431,,34,0.142857,0,380,,1,6,59671,17248,,,,,23805,607,37077,6258,255,1442
1,3,3,3.66667,1,4,0,1,1,86401,,1612,213,91374,1,566,2312,0,1,3,3805,,,212.667,,,162479,245638,14424,7,49793,42027
1,3,3,2.66667,5,1,6,1,2,153448,,9052,10063,192067,1,437,1498,2,1,3,16807,16369,54,,,15068,34,2845,26,33209,3165,273792
1,5,1,1,0,0,0,0,1,80647,,7542,3,20176,0.333333,72,397,0,0,4,7547,14499,3,,,,24,274852,86333,200218,80647,65
1,4,2,1,1,-1,0,1,1,4,,15207,260,11,0.6,144,3379,1,2,4,15207,20749,29,,491,,161,11061,1771,25,68,1056
1,5,1,2.2,0,0,0,1,1,1263058,,7715,411,137,0.333333,113,979,0,2,5,12224,,,411,,,2185,852,12753,8866,7198,38579
1,6,0,2.33333,,1,,1,,,,4823,,9,0.142857,0,739,,1,6,8571,2487,,,,,0,39117,49960,1625,76360,42989
1,6,0,1,,0,,0,,,,4206,,18872,0.142857,0,484,,1,5,6387,,,,,,13,55952,52881,28757,142499,112437
1,6,0,1.33333,,1,,1,,,,15661,,504,0.142857,0,1817,,1,5,16093,16093,,,,,27,5766,7243,8565,3140,47230
1,4,2,2.5,1,2,1,2,1,107443,,11541,517,1851,0.6,328,1109,1,0,4,25353,540,53,,980,,5,12543,358,8316,152,4010
1,6,0,1.33333,,2,,1,,,,63062,,80842,0.142857,0,487,,0,6,63298,75495,,,,,1804,7359,2396,10148,20523,41514
1,1,5,1,2,1,1,0,2,21470,,31,6168,127167,3,349,318,2,0,1,31,,,110,983,9915.67,16,898,5099,5,9940,18616
1,6,0,1.66667,,1,,1,,,,41722,,7379,0.142857,0,858,,1,4,42611,874,,,,,11,211237,7096,27381,14963,242882
1,4,2,1.5,5,4,4,3,1,24,,2209,940,208,0.6,216,606,2,0,4,2277,2142,,194,,1686,0,39015,31774,87964,24,141188
1,2,4,2,1,1,1,0,1,188877,,1592,1430,14,1.66667,545,1275,0,1,2,1769,448,,370,897,3555,0,34471,14393,20328,2748,1327
1,0,6,,1,,1,,1,6064,,,182,,7,575,0,1,,0,,,43.5,250.5,,,90512,544,3053,830,4,1904
1,3,3,0.333333,4,1,6,1,2,165696,,206046,377,99,1,270,1167,2,2,1,206046,206046,33.5,,1064,,0,8813,11495,4,10209,289273
1,1,5,0,1,0,1,0,2,304538,,,5069,,3,171,1512,0,0,0,,,,173.667,,12411,0,7387,191380,21,79277,91
1,4,2,2,2,4,0,4,1,4021,,3507,2042,74375,0.6,969,1530,0,1,4,5593,7356,,123,,3961,39,147,23067,143662,33675,8014
1,6,0,6.5,,5,,5,,,,8868,,23,0.142857,0,631,,0,6,23146,30669,,,,,0,11769,20625,4420,3393,427
1,6,0,2.33333,,2,,2,,,,59194,,3850,0.142857,0,686,,2,6,97500,46434,,,,,0,7086,13278,9797,3257,79006
1,2,4,2.5,2,3,0,2,1,2222,,77678,1585,3,1.66667,1004,814,1,1,2,179380,343191,,237,881,4983,71,97737,8384,141,241517,199256
