#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8
1,6,2,1.33333,1,1,0,1,2,11955,,6220,864,103463,0.428571,447,1190,0,1,5,8935,1982,42,,,1686,0,13519,2808,46318,215929,168240,14698,206306
1,5,3,1.6,1,2,1,1,2,42185,,41831,5549,1257,0.666667,434,749,0,2,5,71717,,,174,,8237,0,40517,7274,30841,22,28588,21547,230016
1,2,6,1.5,1,1,2,0,2,16264,,21930,7215,27097,2.33333,285,457,1,2,2,29785,59548,11,283.5,,17749.5,8,5,6888,7,289594,419202,236505,2517
1,6,2,2.66667,0,1,0,1,1,3496,,20223,450,195,0.428571,2353,1962,1,1,6,46671,33138,,,450,,14,177393,1096,12870,72651,5895,1332,1642
1,4,4,4.25,7,9,10,8,2,97452,,11771,2842,14,1,398,690,2,3,4,28792,5734,,146.667,,10928,4992,33052,20013,2787,37139,3543,18068,198510
1,4,4,1.5,5,1,3,1,3,14673,,11308,4781,28930,1,411,570,1,2,4,11692,11690,,,,4781.33,63686,108839,262,58903,332496,154107,806489,216673
1,6,2,2.16667,1,2,0,1,1,213628,,7039,15458,8087,0.428571,165,1069,1,2,6,10541,8917,,302,,30613,5,24663,1597,63,60337,18518,50347,56
1,2,6,3,1,3,1,2,2,173984,,2230,288,38,2.33333,513,1373,1,4,2,4338,86,8,177.333,1180,,124083,43,7007,4,11,35975,65864,147445
1,0,8,,1,,1,,1,139593,,,4981,,9,444,0,0,,0,,,44,,,5686.29,2032,5611,8662,13,7195,1508,372459,249657
1,1,7,1,0,1,1,0,2,76901,,1769,1195,13280,4,1235,642,1,2,1,1769,,16.5,,837,4982,42008,121,32,1382,33,19,3864,3240
1,0,8,,1,,1,,1,3748,,,2096,,9,460,0,0,,0,,,13,202.667,1061,12961,99999,7,2026,1485,20018,1061,2475,44309
1,4,4,3.25,1,2,1,2,1,58676,,18564,3867,123,1,589,707,0,0,4,32555,27218,31,,1184,7127,30301,25,18,740,64782,7359,26736,51
1,7,1,1.57143,0,1,0,1,1,3,,31206,,106,0.25,141,963,0,0,7,34666,42069,,,,,19,9,53841,31239,34651,18525,18436,43526
1,4,4,1.75,1,1,1,1,1,13441,,53827,409,1409,1,328,1865,0,1,4,54015,107033,18.5,116,1482,,2099,1112,1888,31,4,2821,54081,386036
1,1,7,1,2,1,3,0,2,1109,,2406,2039,42,4,404,144,0,0,1,2406,,,228,722,3081.67,80365,30090,2,10599,30139,19760,17,30560
1,0,8,,0,,0,,1,14170,,,12982,,9,265,0,1,,0,,,,229,872.333,100326,0,7,4,19,11,14,6,12645
1,8,0,2.25,,1,,1,,,,44452,,3,0.111111,0,726,,1,8,67844,55937,,,,,7,208,17108,1093,10093,12831,243965,238541
1,4,4,3.75,3,5,2,6,2,154203,,4677,1945,215,1,706,1924,0,1,4,15441,12840,,179,549,6871,49912,18707,10551,222917,4,234872,17236,331327
1,8,0,2.5,,1,,2,,,,14832,,988,0.111111,0,147,,1,8,36599,13417,,,,,2,23405,25,1013,5737,14675,38939,2497
1,3,5,1.66667,24,2,45,2,3,210269,,2345,1066,70,1.5,206,1064,2,2,3,4031,3645,59,82,1004,3179,0,7029,50977,162,681,69403,50,56641
1,4,4,1,2,1,1,1,1,1,,106,106,1,1,487,233,0,0,4,106,,,106,,,4,1,5,0,50,0,8,2
1,8,0,0.75,,0,,0,,,,25467,,174923,0.111111,0,1902,,1,5,25739,,,,,,10,354463,7334,19999,8709,125310,25643,110860
1,7,1,1.71429,0,2,0,3,1,6,,16588,89,41,0.25,363,1642,0,3,7,19680,18848,,89,,,7,1001,538,186,1252,87,1169,5566
1,0,8,,3,,3,,2,4777,,,8676,,9,807,0,0,,0,,,,,1200.33,13160.8,587,16,18,87,7094,4,968,20513
1,0,8,,1,,1,,1,153686,,,1113,,9,972,0,0,,0,,,4.5,395.5,963.5,3088.5,186024,135178,60493,54581,138408,3279,241640,1322
1,0,8,,0,,0,,1,12,,,636,,9,378,0,1,,0,,,6.66667,405,1067,2126,223412,8702,9,6,4,36,3069,6
1,3,5,3,11,2,17,0,16,323,,22742,8604,74,1.5,2221,1362,1,1,3,35771,28616,,,634,10596,4721,7,8122,5216,2,84269,22943,500093
1,0,8,,2,,1,,2,13366,,,1070,,9,712,0,1,,0,,,13,152.667,454,2545.33,408345,7905,3251,11465,1698,1545,38511,29891
1,0,8,,2,,2,,1,18,,,2394,,9,813,0,2,,0,,,20,342,802.75,15560,129,10,57,56,22,29748,11962,2600
1,3,5,2.33333,1,3,1,4,1,7435,,23825,4016,148,1.5,503,493,0,0,3,66462,3929,,,727,5112,25,5463,6,249,177006,135,50224,77699
1,5,3,3.4,0,1,0,1,1,2775,,35194,5134,7,0.666667,457,1295,1,2,5,69242,46507,,329,,7537,0,2205,18908,10133,222685,7256,13133,49000
1,1,7,3,1,4,0,0,1,176927,,3862,2659,3063,4,677,4153,0,0,1,5541,,,315,967.333,5132,0,614,135,21520,36,6,264,83417
1,1,7,3,9,2,21,0,3,10795,,6611,6666,75,4,626,240,1,0,1,10926,10926,,90,959,21368,75,996,8,70,2019,14,808,3504
1,8,0,2.375,,1,,1,,,,71530,,3,0.111111,0,328,,1,8,120487,161722,,,,,1258,186,2095,11857,207,69,35,804
1,0,8,,2,,1,,2,1769,,,192,,9,671,0,1,,0,,,19,124.75,497.5,,295957,183645,16589,832,66,465,110,635
1,1,7,11,7,6,15,0,2,524,,17230,10997,1,4,923,406,1,0,1,124419,,,,1280,15855.2,362,31131,7167,299502,14,2988,116,9060
1,8,0,2.375,,3,,2,,,,12658,,3618,0.111111,0,1934,,2,8,43617,9422,,,,,811,24648,26789,10953,67305,8957,108140,766588
1,2,6,2,1,3,2,3,1,3774,,851,4640,5198,2.33333,606,621,2,0,2,1640,,,144,520,9011.33,17610,9063,54,519,659,4000,23,221
1,7,1,2.85714,1,8,0,10,2,7,,22066,7811,168348,0.25,701,481,0,0,7,37403,8455,,,,7811,8,104767,37689,8763,86,263386,33153,252014
1,2,6,2,1,4,1,0,1,174,,13284,2499,3196,2.33333,649,753,2,1,2,25345,25345,27,416,,4840.33,2,1448,58833,6119,685,112721,4561,14108
1,8,0,2.375,,1,,1,,,,9043,,76,0.111111,0,771,,1,8,19166,5428,,,,,4259,47882,29891,3134,104,40043,27454,1256
1,0,8,,10,,12,,3,16107,,,4528,,9,917,0,1,,0,,,,,686,5808,43357,15949,115,24343,75482,29293,171593,18842
1,0,8,,1,,1,,1,46833,,,1732,,9,816,0,2,,0,,,29,108,803,4260.33,11480,35,79,214,9,8,6602,12
1,8,0,1.25,,0,,1,,,,6332,,394,0.111111,0,688,,1,7,9774,19080,,,,,185864,29002,9929,5990,30367,3795,46182,130990
1,1,7,7,1,15,2,0,1,947,,6046,5024,50,4,194,498,0,0,1,15714,3111,,,910,7080.5,16325,7524,655,2812,74243,122319,9406,81622
1,7,1,2,0,0,0,1,1,693,,9970,11,247,0.25,501,1188,1,0,7,22869,4014,11,,,,8,55,37898,806596,91490,6071,9042,126856
1,7,1,1.28571,0,0,0,0,1,1797,,3454,11,64,0.25,128,1642,0,2,6,5085,4702,11,,,,38795,110570,1797,18,1207,7411,4131,4638
1,6,2,8.5,3,20,1,29,2,24421,,37677,5995,21,0.428571,575,542,0,0,6,126262,66890,,,839,11150,14387,27185,48,12821,19263,68806,186017,69088
1,8,0,1.125,,0,,0,,,,25636,,52247,0.111111,0,607,,0,8,27282,,,,,,11,82023,9822,200,30010,69962,81260,60372
1,1,7,2,1,2,1,0,1,40,,6289,150,232,4,1534,5264,1,0,1,6750,6750,24.5,106.5,575,,184516,24,27,1042,767,169812,15262,26425
1,0,8,,1,,1,,1,1386,,,1542,,9,1383,0,1,,0,,,32,86,689.5,3603.33,1,29311,8395,1150,761283,3,34,9
1,1,7,1,1,0,1,0,1,48599,,129,1885,13,4,103,383,0,0,1,129,,,249.5,844.5,3669.33,282213,693815,40536,18185,670,3679,19156,1638
1,2,6,1.5,2,1,1,1,1,137546,,929,1315,247,2.33333,469,846,0,0,2,1086,772,,143,1030,2329.5,23,4247,985,2778,1274,7579,111953,159873
1,0,8,,0,,3,,1,145,,,5793,,9,266,0,1,,0,,,,,1026.5,7699.2,0,15,1251,28413,65496,8575,6632,315529
1,2,6,3.5,1,2,1,2,2,87891,,37841,757,38,2.33333,572,733,0,1,2,114123,2839,23.5,103,733,1830.5,9,126531,224593,2944,4574,43301,241777,284922
1,5,3,2,0,1,0,2,2,176415,,13617,590,136,0.666667,436,1507,0,2,4,54200,,49,,,1672,0,102,216322,139158,17205,67,1646,10185
1,0,8,,3,,4,,2,224,,,2383,,9,517,0,1,,0,,,,,797.2,6348,433050,11897,994,18893,18747,21797,868374,12574
1,0,8,,5,,5,,2,35797,,,14849,,9,645,0,1,,0,,,,183,1604,29160,9,115837,10397,111949,26551,356741,76351,194016
1,8,0,3.125,,1,,1,,,,33582,,7,0.111111,0,652,,2,8,99273,99112,,,,,0,20220,8954,5616,6117,3887,5736,11868
1,3,5,3.66667,26,1,46,0,14,349,,17596,9290,31,1.5,260,905,2,2,3,49967,,,191,,15356.3,6987,9,15755,11,1470,415,5,248666
1,3,5,1.33333,3,1,3,1,3,319941,,47926,953,70,1.5,1113,1013,2,0,3,63547,,47,318,1451,1995,211348,17509,60420,617915,925,17813,6842,78
1,0,8,,2,,2,,2,14,,,473,,9,1066,0,4,,0,,,18,186,801.75,,10770,100,23,47,11,1231,45,322662
1,1,7,1,6,2,11,0,2,577,,20751,3545,123,4,465,744,1,0,1,20751,,1,393,1445,7528,1213,253759,27,238944,417706,341657,75694,21536
1,4,4,3.25,3,2,4,2,2,71509,,15479,976,70,1,1596,8205,0,1,4,49228,3760,,264.667,,3110,28220,12776,5535,1321,13,2318,10451,6041
1,0,8,,1,,1,,2,145601,,,610,,9,545,0,0,,0,,,1,170.25,616.5,2963,5133,25,515,7,26,528,5419,78007
1,3,5,4.33333,5,13,8,15,5,59,,7101,2722,1793,1.5,202,449,1,2,3,36499,98316,,71,1021,10478,0,129,30456,55235,17786,4802,30118,197061
1,1,7,1,3,16,5,0,1,132726,,9757,4008,6,4,264,850,0,0,1,9757,9757,36.6667,288,459,13598,309862,1286,187,48971,23569,58066,146984,356218
1,2,6,3,2,4,1,2,1,27030,,7029,2427,98,2.33333,714,584,1,2,2,12619,3344,19.5,,706,6555,41223,494,8067,693,45270,7437,23564,349786
1,8,0,4,,2,,2,,,,16610,,6,0.111111,0,869,,0,8,31723,17542,,,,,42,102227,20427,68984,564508,141077,316709,164344
1,8,0,2.625,,5,,8,,,,11899,,18,0.111111,0,936,,0,8,21906,18892,,,,,0,2695,7171,4265,4123,459,15871,6777
1,3,5,1,2,0,2,0,2,1529,,80743,761,973,1.5,338,669,1,4,2,82537,78948,44,146,1481,1988,31,26,6,23,14,4006,390705,7924
1,1,7,0,1,0,2,0,2,12215,,,2091,,4,275,1256,0,3,0,,,23,261.5,,3523,26,33,1689,64752,1321902,20,9,263009
1,6,2,2.16667,2,1,2,1,2,73690,,14560,51,25,0.428571,1315,1905,0,0,6,25097,10173,51,,,,19,16449,117673,42687,5,77157,216689,65642
1,6,2,1.66667,0,1,0,0,1,515009,,9389,32,21449,0.428571,211,446,0,1,6,11767,15393,31.5,,,,79,18284,8705,11583,7377,19795,55020,56028
1,2,6,3.5,2,4,4,0,2,7785,,11474,3229,10,2.33333,547,625,0,1,2,29192,5114,,153.5,,4767.25,11103,8302,1415,7138,8623,10545,424772,131127
1,5,3,2,1,3,1,2,2,87289,,79809,881,99,0.666667,398,739,2,0,5,131013,51798,,134,1254,,0,164222,298167,42807,21635,162829,261802,17666
1,3,5,1.33333,0,2,0,0,1,90510,,15796,2012,220,1.5,1178,691,1,1,3,16102,,9.5,366,,9310,141028,1013,1258,47,933,230500,108737,13110
1,1,7,7,2,3,2,0,3,3450,,5205,9407,2,4,252,443,0,0,1,20988,20988,55,,993,15951.8,66,35,4212,2805,1584,11504,3,1137
1,7,1,1.57143,0,1,0,1,1,24959,,29542,81,4992,0.25,129,655,0,1,7,31816,63103,,81,,,14,348115,147713,10644,14315,10151,16709,74877
1,7,1,2.28571,1,0,0,1,2,142,,21103,35,27,0.25,1709,1588,1,3,7,45039,,35,,,,2,142,5627,91,257,113650,16258,75573
1,1,7,7,1,5,0,0,1,25444,,14674,10607,1,4,479,1188,0,3,1,40655,1623,,267,1312,17152,84,71,1404,1431,306486,18,61,22
1,7,1,2.28571,1,1,0,1,2,158320,,12504,1273,81344,0.25,281,805,0,1,7,53474,345,,,1273,,52,33268,494,318123,14110,1628,40340,636710
1,7,1,2.28571,-1,0,0,2,1,11256,,7658,655,19,0.25,79,187,1,1,7,14044,2174,,,655,,6,5738,15611,109,134,1126,1406,5969
1,6,2,3,0,2,1,2,1,14,,43792,21753,241,0.428571,714,856,0,0,6,98248,82018,,,,21752.5,921,10123,8562,30240,42143,191572,688367,176722
1,3,5,2,3,2,2,1,1,1151,,39064,8541,1747,1.5,416,657,0,1,3,81328,309,,309,1238.5,19958.5,243464,24562,1096,121,4006,138,14340,86436
1,8,0,1.75,,0,,1,,,,1949,,1541,0.111111,0,138,,2,8,2505,1601,,,,,0,120,5406,7201,18811,4471,87,5499
1,0,8,,1,,2,,2,3716,,,2518,,9,249,0,0,,0,,,,,751.667,3578,0,10,982,86,3373,1,3863,192
1,8,0,1.25,,1,,1,,,,33153,,306,0.111111,0,794,,1,8,36116,14894,,,,,17198,2981,27339,3012,2687,103,4275,1414
1,7,1,2,0,1,0,1,1,3,,46876,1154,28,0.25,141,518,0,2,7,114835,46703,,,1154,,14130,17312,7987,1023,1016,30291,124190,77532
1,4,4,6.75,2,22,2,35,2,221,,16257,2890,69,1,703,550,0,0,4,88545,63835,52,,578.5,10352,9248,452648,173,4053,54,35358,22891,117429
1,8,0,1.75,,1,,2,,,,14507,,51925,0.111111,0,536,,1,8,28890,38280,,,,,0,4498,112267,57760,28499,54907,27348,28778
1,4,4,2,-1,1,0,1,1,59980,,105562,3753,21,1,237,1288,2,2,3,198884,,,111,903,6999,938,25,14,65,27184,59095,33605,18153
1,0,8,,5,,9,,2,5652,,,2740,,9,611,0,1,,0,,,19.5,379,1273,5056.75,0,8488,583798,13,29918,21357,71173,641906
1,6,2,2.16667,0,1,0,2,1,127,,28671,44,56,0.428571,122,546,0,2,6,52130,30620,44,,,,0,181250,37,83615,10292,38440,216,27600
1,7,1,1.28571,0,0,0,0,1,395,,52495,14,103,0.25,90,730,0,2,7,56048,63915,14,,,,0,3788,12926,16464,1007,395,2806,5582
1,2,6,2,6,4,8,2,4,7920,,21107,6197,12,2.33333,1266,546,0,0,2,28380,13834,,,1059.5,8765.75,23,2904,6,3952,9,9137,51754,221339
1,1,7,1,1,1,1,0,1,34370,,1492,5982,129,4,734,413,1,0,1,1492,1492,,218.5,1485.5,16241.5,6,21,1271,41031,15,207027,166714,61
1,1,7,2,0,3,1,0,1,171233,,9086,3280,1,4,428,156,1,0,1,14497,14497,26.5,195,,5678.5,0,34,94,5393,724,697,3364,156736
1,1,7,5,3,2,4,0,2,9531,,14783,3520,5,4,463,1492,0,0,1,25012,25012,,283.5,,5138,2,1774,18,41325,138568,590,18,10031
1,0,8,,1,,2,,1,70,,,2465,,9,741,0,1,,0,,,23,170,913.5,13411,41606,27405,84,6731,128743,113272,129070,5
1,8,0,2,,1,,1,,,,8270,,16383,0.111111,0,500,,2,8,11337,,,,,,0,2700,9944,7026,175,278,917,3362
1,1,7,3,1,0,2,0,1,3216,,2197,7669,15,4,773,1042,0,0,1,4899,1579,,252.333,1031,17299.3,37,1608,12,66,120,473,3472,1714
1,1,7,2,1,2,2,0,2,24771,,148599,377,7,4,523,551,0,0,1,166464,130734,,138.75,694.667,,191537,1163,7,4,10132,337,1313,5486
1,7,1,2.57143,1,1,0,1,1,77,,16215,156,34,0.25,1234,734,4,2,6,31350,21853,,156,,,206946,68,115764,77,30444,49668,256,15989
1,2,6,1.5,4,2,4,2,2,3527,,2381,824,9,2.33333,391,1148,1,1,1,2802,2171,,255.667,622,2732,47485,242631,1432,31125,268128,340862,13668,745981
1,7,1,2.14286,1,1,0,2,2,593,,4022,69,5904,0.25,295,563,0,0,7,5229,2467,,69,,,579,22972,3043,1443,47706,14359,368528,593
1,6,2,1.66667,1,1,0,1,1,46,,23862,21,26,0.428571,318,1364,1,1,6,40736,69552,21,,,,36,253426,207336,11403,5571,4304,30292,14608
1,3,5,4.33333,2,4,3,2,4,12480,,27544,1258,163,1.5,322,624,0,1,3,158244,4601,,245,1165,4391,11,736,9034,1007,38944,344533,574530,423291
1,3,5,2.33333,1,1,2,1,1,1292,,13613,3697,271,1.5,589,756,0,3,3,37519,101,,153.75,,17872,11998,96,5450,9804,53570,326004,801,293628
1,3,5,4.33333,12,1,13,0,2,72607,,7109,3086,14,1.5,482,474,2,1,3,16747,11164,,377,832.5,6695,17205,3136,46489,8036,369,8307,63212,152819
1,6,2,7.16667,1,8,0,9,1,186809,,33736,2401,5,0.428571,491,654,0,1,6,148174,7618,,,,2401,30716,72301,133618,121212,71999,8636,106,17158
1,3,5,1.66667,0,2,0,1,1,10815,,6048,91,7,1.5,261,630,0,1,2,12426,,20,373,,,783289,201,4284,5,70,3,30048,26294
1,8,0,2.5,,1,,1,,,,36967,,236,0.111111,0,988,,2,8,58693,43073,,,,,0,35,1296,8723,10196,10561,323139,25862
1,5,3,4.6,3,3,2,6,6,23713,,10822,355,9,0.666667,353,701,1,0,5,33207,29644,,355.333,,,3006,167,11815,144984,128624,70070,53318,154274
1,2,6,1.5,3,1,2,0,2,12,,13732,2710,140,2.33333,365,604,0,0,2,13843,13843,,121,1034,3775.5,251337,98403,2841,23179,5677,169480,63959,21263
1,8,0,2.375,,1,,1,,,,9958,,34,0.111111,0,1443,,3,8,15066,10555,,,,,0,215401,8668,11984,50166,121,39837,34875
1,5,3,4,0,6,0,5,1,51800,,16240,3938,24,0.666667,151,305,0,1,5,37511,27410,,,1299,5257,35919,4644,932,3,20345,1408,88025,4514
1,2,6,3.5,0,1,0,0,1,294,,7775,5430,6,2.33333,204,373,0,1,2,24831,545,13.5,,1266,10428.7,0,103,23272,36,31679,5,254920,10125
1,6,2,1.66667,0,0,0,1,1,3528,,2416,15,405,0.428571,270,676,0,1,6,3652,3654,15,,,,6,159791,141219,103688,5728,24494,97602,1327
1,2,6,1,1,2,1,1,1,32,,13840,1641,172523,2.33333,415,310,1,0,1,26140,1539,28.5,87,650,8400,11783,7158,2981,9,653689,8,26,502221
1,5,3,1.8,0,1,0,1,1,242478,,13324,371,855,0.666667,920,1232,0,1,5,15400,13455,,136,842,,0,1618,177176,3058,968,118200,23080,251838
1,8,0,2.75,,3,,4,,,,25098,,46,0.111111,0,330,,1,8,56138,,,,,,2,5713,23,58,78,990,262,7358
1,1,7,1,5,0,6,0,5,98441,,747,7381,10,4,1157,607,1,0,1,747,747,,131.5,769,12658.5,113822,5866,1164,890139,38608,70534,168622,86405
1,4,4,2.75,3,2,2,1,3,19437,,18672,12928,17,1,1543,1886,0,1,4,37762,32391,,250.5,,25605,25787,90,18501,1666,182626,60,5881,22881
1,8,0,1,,1,,3,,,,4116,,209,0.111111,0,376,,0,7,4212,,,,,,331055,2810,36057,53995,28574,31354,1173,37794
1,1,7,1,6,0,9,0,3,12944,,95161,9743,25,4,462,94,1,2,1,95161,,,,645,11562.8,128,20,1397,5992,36119,88889,200343,41474
1,1,7,5,1,8,0,0,2,1269,,3013,458,500,4,477,979,1,3,1,11169,1573,33.5,295,711.5,,12,7,19,13,4,13346,16,2861
1,0,8,,1,,1,,2,617,,,1583,,9,892,0,1,,0,,,,237.667,,5620.5,539,7,32,79,118,873,171,29
1,1,7,3,4,3,4,0,3,6214,,1457,5405,8,4,753,678,0,0,1,3992,,6,120.5,1613,11992.7,2746,104,10210,5730,8731,4087,42258,90441
1,7,1,1.71429,0,2,0,1,1,29988,,9893,1464,182968,0.25,632,760,0,0,7,18904,60092,,,1464,,35555,10925,31,92343,24311,51619,60572,334290
1,4,4,1.5,0,2,0,4,2,53247,,38058,215,5387,1,700,792,0,1,4,75573,149442,,109.667,529,,48,213114,7027,8715,255985,17788,49871,27538
1,1,7,10,3,40,4,0,2,864,,10039,4187,4,4,310,187,0,2,1,49493,,,,846.5,5523.6,4,4,188,9916,40,5860,2732,212
1,2,6,2.5,1,1,2,1,1,380002,,494,15162,546,2.33333,333,240,0,1,2,830,139,,139,,18918.2,15342,25103,36909,12883,259446,23333,4,171045
1,7,1,2,0,0,0,0,1,921,,28080,15,59,0.25,880,1567,0,1,7,55324,55130,15,,,,3,1288,921,25084,17072,10181,226881,26255
1,0,8,,4,,2,,3,21292,,,4103,,9,1253,0,1,,0,,,,201,1533,7671.5,84,36306,19,2503,10332,129584,20378,31504
1,0,8,,3,,3,,1,65654,,,823,,9,664,0,2,,0,,,11,76,1060.75,2239,50359,229,151981,4884,15864,257156,74193,15761
1,8,0,1.625,,-1,,3,,,,12558,,37,0.111111,0,882,,3,8,18301,41104,,,,,101,146,669,837,322,67,151,105
1,0,8,,5,,4,,3,6764,,,31680,,9,1184,0,1,,0,,,,,959,36068.9,0,19599,3107,57,441,254177,57274,471618
1,7,1,2,0,2,0,3,1,4,,220441,1090,11,0.25,192,676,0,1,6,319525,236126,,,1090,,9930,1677,948,39003,12627,20322,247731,22820
1,8,0,2.875,,1,,2,,,,65298,,11,0.111111,0,1480,,1,8,103199,90371,,,,,0,1371,1742,6805,1901,2655,8380,1729
1,0,8,,2,,1,,2,5586,,,1892,,9,498,0,0,,0,,,33,,730,4524.33,8784,5963,97,176135,11,36900,698179,100742
1,5,3,1.4,0,1,0,1,1,134384,,488,551,74881,0.666667,459,738,1,1,5,608,537,,210,892,,72,2885,193044,1087,14860,30233,9695,185968
1,0,8,,2,,2,,1,941,,,1023,,9,428,0,1,,0,,,27.6667,112,,1997,1,16139,57832,4139,1124,11883,25517,94
1,1,7,3,2,2,5,0,2,31,,2010,2489,74,4,252,343,0,0,1,3125,,,99,940,5115.33,46144,150,6970,17,40286,7,41968,1319
1,6,2,3.33333,2,1,0,1,1,355004,,34893,1893,19,0.428571,416,502,0,1,6,104471,143883,,216,,3570,316003,64656,14658,6,121,25782,21832,205604
1,2,6,0.5,1,0,1,0,2,283061,,109,701,1667,2.33333,1001,1637,1,5,1,109,109,,268.667,706.5,1985,92375,278752,32,1667,127,10041,11573,20216
1,0,8,,9,,13,,3,59117,,,6136,,9,883,0,1,,0,,,,70,813.5,9478.2,39,3,7,998606,6,2,2,6
1,0,8,,2,,1,,2,10185,,,2658,,9,427,0,1,,0,,,11,253.333,,6828,368143,4725,22,742,27,677,1417,686
1,0,8,,1,,1,,1,27,,,661,,9,492,0,1,,0,,,63,303,780,2337,51,25,8390,37573,1354,102386,203369,13877
1,0,8,,1,,2,,2,266,,,1654,,9,610,0,1,,0,,,50,372,1188,3561.5,386079,268,855,783,10072,146681,1668,3615
1,0,8,,1,,2,,1,151889,,,2087,,9,839,0,0,,0,,,,142.333,1175,3773,16,5083,324668,180819,4899,283199,35062,2777
1,8,0,2.375,,1,,1,,,,10010,,3573,0.111111,0,676,,2,8,19716,25883,,,,,23,5459,7279,44862,184149,21599,5653,79556
1,3,5,5.33333,0,8,1,6,2,144976,,68704,6182,131,1.5,973,1358,1,0,3,184237,,,,560,8055.33,0,15918,8413,23048,312,338319,130420,29173
1,0,8,,1,,2,,1,14687,,,523,,9,390,0,0,,0,,,27,178.333,891.5,1813,582249,4424,1156,394327,13,4,59398,20195
1,2,6,1.5,0,1,2,0,1,33,,3953,301,20,2.33333,254,957,1,0,2,5611,5611,44,183.667,605,,18,49,12,12,11,3,157927,38
1,3,5,2.66667,1,2,1,2,1,2188,,1119,1748,365,1.5,622,1100,1,0,3,1386,1386,,263,678,3769,20333,5,11467,15,14355,568862,1040,42070
1,3,5,3,1,2,1,0,1,40,,9987,2024,115796,1.5,530,1131,2,1,3,19695,1429,1,303,772.5,8273,206268,2356,97647,184814,205728,245,14875,3535
1,3,5,3,1,5,1,2,1,86059,,2140,115,6,1.5,2543,1220,0,0,3,7375,3229,22,138.5,,,53,2891,56082,224,4144,211,-23156,6
1,7,1,3,1,1,0,1,2,320,,22961,6669,144,0.25,570,670,0,0,7,33840,66398,,,,6669,30,247,4084,11408,259192,7,129325,132845
1,1,7,1,1,0,1,0,1,194215,,6227,1290,39,4,429,677,0,0,1,6227,6227,6,93.5,1081,3336,1,236463,376027,35814,12559,11491,20125,18
1,1,7,4,1,0,1,0,1,30,,4106,471,7,4,574,1224,1,2,1,11298,81,9,144.667,950.333,,1423,122,1398,17704,15,1284,280729,132
1,6,2,2.5,1,2,0,2,1,61869,,21471,412,4532,0.428571,906,714,0,0,6,45561,17432,,89,735,,181872,33192,999,41855,44692,35938,49508,332356
1,5,3,1.4,0,1,0,1,1,84381,,20392,1168,400,0.666667,573,1520,0,2,5,20778,30935,30,,,2305,14,4388,18716,21221,118387,1352,199954,202447
1,7,1,1.71429,-1,1,0,1,1,20431,,11941,42,29,0.25,295,588,1,0,7,18083,5591,42,,,,63182,28977,15635,1585,20373,57,58634,120945
1,4,4,3.5,2,3,2,4,3,5069,,13292,3118,18,1,548,738,0,1,4,36109,9817,,192,668,5806.5,0,81,391,993,3170,8200,40343,162731
1,3,5,1.66667,4,2,2,3,2,22,,16582,3015,57,1.5,548,1079,1,0,3,21062,14568,16,128,698,11217,59080,1974,2568,40260,37499,105026,8417,460708
1,0,8,,2,,2,,1,118130,,,1908,,9,485,0,1,,0,,,67,,708.75,4119.67,0,25930,20985,47639,49334,2861,60567,24279
1,7,1,3.57143,4,7,0,4,1,15,,11065,1159,194,0.25,562,478,0,0,7,30905,26124,,,1159,,19840,10211,52037,67,1253,440,17,9
1,8,0,5.625,,0,,2,,,,29718,,-6,0.111111,0,658,,2,8,108130,29619,,,,,82,51,1031,112,1147,73,1488,1475
1,2,6,4,-1,1,2,0,1,63,,15190,5377,6,2.33333,797,1293,1,1,2,42494,,,406,1086,14300,28,586,6360,62,22633,92036,13151,433218
1,3,5,2,1,0,1,0,1,35841,,12467,102,60,1.5,1491,619,1,1,3,28008,11607,6,133.333,,,2526,103,1775,193,1350,71,22430,514551
1,7,1,1.57143,0,0,0,0,1,714679,,11589,27,603,0.25,128,302,0,0,7,12342,11181,27,,,,7,5,1280,4241,9865,230878,29722,81135
1,0,8,,3,,5,,2,10476,,,4334,,9,197,0,1,,0,,,,207,1246,5776.6,3115,77180,316,34451,9,158,6886,2931
1,0,8,,2,,3,,2,523442,,,8387,,9,317,0,0,,0,,,58,,856,11030.2,0,151314,24013,72782,18069,139921,3,3
1,0,8,,1,,1,,2,849,,,5926,,9,237,0,0,,0,,,,,678,6676,13,25,1167,20,2,2,3,3
1,4,4,2.5,2,4,1,3,1,103863,,67646,763,41816,1,1837,706,0,0,4,88599,2665,,158,882,1852,0,4486,3249,3314,2560,17,68481,195393
1,5,3,2.6,0,4,1,2,1,5,,22911,2056,207,0.666667,337,583,0,1,5,40657,12512,13,,,6141,3153,4146,4,83494,255128,16841,2891,20
1,3,5,1,0,4,1,1,1,136268,,47785,1012,2955,1.5,623,918,1,0,3,47785,6875,1,182.5,773,3920,19618,379456,594912,390662,4451,1249,2958,8589
1,7,1,1.42857,1,1,0,1,1,354425,,24055,396,91521,0.25,755,962,0,1,7,36663,60754,,396,,,0,19362,264144,62722,73,39590,5030,60801
